knesset,session,speaker,party,role,text,subject,sub_subject
,,אורלי לוי אבקסיס,הליכוד,,– – –,ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,אורי מקלב,יהדות התורה,,"כן, כן, אבל אני מדבר על מחלה רגילה. למה זה יורד? למה זה יורד מזכות ימי המחלה? אם העובד לא מקבל תמורה עבור היום הזה, למה ממספר ימי המחלה מורידים לו את זה? נניח עובד הגיש שלושה ימי מחלה והורידו לו יום אחד, זאת אומרת נתנו לו תשלום עבור יום, שני החצאים של הימים האלה, אבל מורידים את כל שלושת ימים האלה. למה? מה ההצדקה? אם אתה לא משלם, למה אתה מוריד את זה?ואני יכול להגיד לכם שאנחנו הלכנו דרך ארוכה וקשה, גם עם נשים שמקבלות טיפולי פוריות, לאפשר להן לא רק יום אחד ניצול אלא גם לאפשר לפי שעות. אנחנו יודעים שבלא מעט מחלות היום, ולא מחלות כרוניות, יש אנשים שהולכים בבוקר לקבלת הטיפול וחוזרים לעבודה. צריכה להיות מוטיבציה לאפשר להם לחזור. אז אומרים: אנחנו מורידים לך מימי המחלה יום שלם, ניצול של יום שלם, וגם לא מקבלים תמורתו? בכלל, בכל הנושא הזה אנחנו היום קשוחים מאוד, קשוחים במתן ימי המחלה, בגלל המחשבה שאנשים ינצלו את זה שלא כדין, את ימי המחלה. זו תפיסה מיושנת, זו תפיסה שכבר לא קיימת היום. אני לא אומר שאנחנו צריכים להיות כמו בהייטק היום, שמנסים היום ובכלל לא מגבילים, אין הגבלה. יש היום תפיסה כזאת, שכבר קיימת במדינות אחרות, שאין בכלל ימי הגבלה. יש לך מחויבות, יש לך תפוקות, בוא נדבר במונחים אמיתיים ולא נדבר עכשיו על אם אתה מנצל, אתה מביא sick מהרופא שהוא נכון או לא נכון, זה לא – הדברים האלה, אני חושב שאנחנו צריכים להוציא את זה.אני בכלל לא יודע למה אנחנו היום, ב-2022, עדיין מדברים במונחים של מאבק על זכויות העובד. למה זה מאבק על זכויות? זה צריך להיות מתן תשלום. למה אנחנו עדיין צריכים להשתמש במונחים של עובד מלשון עבד? היה נראה שכבר השתחררנו מתקופת העבדות. בתפיסה הפילוסופית שלנו – אני לא רוצה להיכנס כאן למונחים פילוסופיים; הייתי גם אומר שבעצם זכויות המעביד, ולא בגלל התפיסה סוציאלית. מי מחולל? כשיש לך מפעל רווחי וייצרני של 20 עובדים, 50 עובדים, ממה מגיעה הרווחיות שלו, ממעשה ידיו או ממעשי ידי העובדים שלו? רוב העובדים לא מקבלים תמורה, לא מקבלים אחוזים מהתפוקות שלהם. הם מקבלים את השכר, שכר מינימום או שכר טיפה יותר. אבל אנחנו יודעים שהיום יש מפעלים ומעסיקים רווחיים מאוד, ורובם כאלה, והשכר שהעובד מקבל הוא לא בפרופורציה של מה שהוא מכניס מהעובד. אנחנו עדיין נמצאים במאבק.אני רוצה להגיד לכם שהיום, אחרי שנים – ואני כבר מהוותיקים פה – עדיין אנחנו עדים – שומעים היום, ביום זכויות העובד, את הנהגים המקצועיים, נהגי התחבורה הציבורית. לאיזה מצב – לא על זכויות, אפשר להגיד פגיעה; בתור צער בעלי חיים היינו מתחשבים בהם יותר, בלולים אנחנו מתחשבים יותר. עובד שיושב שעות על ההגה, אין לו אפשרות לעשות את הצרכים האלמנטריים שלו, הוא יוצא מהעבודה רטוב, בבגדים רטובים, מההסעה שלו, שהוא לא היה יכול לעשות את הצרכים, באיזו צורה עושים. זה המצב היום, שצריך להגיד ב-2022 שעובדים ככה מועסקים? בדברים ציבוריים גם, לא אצל מעסיקים פרטיים, עובדים ציבוריים, בתחבורה ציבורית, מדובר בחברות שמתפרנסות מהממשלה, זאת אומרת שיש לנו רגולציה עליהן. על הכול יש לנו רגולציה – יותר טובה, פחות טובה, כן מפקחים, לא מפקחים – אבל על העובד ועל שכר העובד, הוא נמצא במדרג האחרון במדד שיש לעובד. עכשיו אני אתקדם בעניין הזה.שלא נחשוב, גם אחרי הארגונים, שעושים עבודה חשובה, עדיין אצל המעסיקים הקטנים והמעסיקים הבינוניים יש היום מאבק על זכויות העובד. נניח, אנחנו רואים במגזר הציבורי – אני חושב שיש הרבה דברים טובים במגזר הציבורי, וגם במפעלים הגדולים, בחברות הגדולות, ודאי הציבוריות, יש עוד זכויות, אבל אנחנו צריכים לקחת על עצמנו להתגבר על הדבר הזה בוודאי בנושאים האלה של החברות הקטנות והבינוניות, המעסיקים הקטנים והעסקים.אני רוצה לסיים גם ביום הזה בזכויות של העובד החרדי ושל העובדת החרדית. אם צריך להיאבק על הזכויות של כולם, יש לנו עדיין פער גדול בין עובדים רגילים לבין עובדים חרדים ועובדות חרדיות, שהזכויות שלהם נרמסות הרבה יותר. הם לא יכולים למצות אותן, מכיוון שהם עובדים ועובדות שבויים, מכיוון שהם יודעים שהאפשרויות שלהם מוגבלות יותר משל עובדים אחרים. לכן הניצול – יש ניצול היום בשכר. אנחנו רואים פערים גדולים מאוד בין העובדים באותן חברות, חברות הייטק וחברות אחרות. באותן חברות עובדות חרדיות מקבלות שכר הרבה יותר נמוך משל אותם עובדים שנמצאים אצלם במפעל בהרצליה. אבל בגלל שהמפעל או החברה נמצאת במודיעין עילית ושם מעסיקים אותם, יש הצדקה. אנחנו יכולים לחיות ולהסכים לדבר כזה? אדוני היושב-ראש, לכן אנחנו צריכים ביום הזה לציין את הדבר הזה  ולהפסיק את האפליה המובנית כמעט שיש בין עובדים לעובדים במדינת ישראל. תודה רבה.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,דוד ביטן,,"היו""ר","תודה, אורי. חבר הכנסת יוסף טייב.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,יוסף טייב,"ש""ס",,"אדוני היושב-ראש, גברתי השרה, חבריי חברי הכנסת, כנציג עולי צרפת בכנסת אני רוצה להתייחס כאן היום מעל במה חשובה זו למצב התעסקותי של העולים והעולות בישראל. בשנה האחרונה אני עורך קבלות קהל מדי שבוע בקהילות עולי צרפת ברחבי הארץ. אני פוגש מאות משפחות שעלו מצרפת לישראל, אנשים שלמדו בצרפת במשך שנים כדי לקבל את התואר הנכסף שבו הם חלמו לעבוד ולהתפרנס. הם נבחנו בהצלחה, קיבלו את התעודות המתאימות, חלקם אף עבדו בתפקיד הזה בצרפת, וכעת העולים הללו, שעולים לישראל מתוך אהבת העם והארץ, נאלצים להתמודד עם קושי בשילובם בתעסוקה הישראלית. הם אינם יכולים לעסוק בתחום שהתמחו ועבדו בו בצרפת בגלל שהתארים שלהם אינם מוכרים פה בישראל. הקושי הזה מתווסף לקשיים שעוברים העולים בצורה כללית עם הגעתם ארצה. הם צריכים להתרגל לסביבה חדשה, להיכנס לחברה חדשה, להתמודד עם השפה השונה, לחפש תעסוקה שהולמת את הכישורים שלהם, במה שהתמקצעו, אך הם נתקלים בחומה בצורה.חוק שירות המדינה, בסעיף 15א קובע כי העולים לישראל נכללים בקבוצת האוכלוסייה הזכאית לייצוג הולם בשירות המדינה. ההגדרה של העולה שנקבעה: בגיר שעלה לישראל וטרם עברו 12 שנה ממועד עלייתו לארץ. אך יעד הייצוג ההולם עדיין לא נקבע לאוכלוסייה זו, גברתי השרה. למרות שבהחלטת ממשלה נקבעו יעדים ברורים לעולים מאתיופיה, ששילובם יהיה לפחות כחלקם באוכלוסייה, וגם לאוכלוסיות נוספות קבעו יעד לייצוג הולם בשירות המדינה, ביניהם גם הציבור החרדי, את העולים השאירו בצד. ואני שואל את ממשלת ישראל: הרי אתם משקיעים משאבים עצומים בעידוד עלייה, משקיעים מאמצים ותמריצים בשילובם בחיי החברה בישראל, בלימוד השפה, בדיור ועוד, אז למה לא קובעים אחת ולתמיד יעד ברור לשילובם בתעסוקה?הגשתי את חוק הפודולוגים, ואני מתכוון להעלות אותו פה במליאה בשבוע הבא, להכרה בתעודות העולים כדי להביא לשיפור המצב התעסוקתי בקרב העולים, אבל גברתי השרה, מדובר רק בפלסטר נקודתי. כדי לטפל בשורש הבעיה דרושות החלטת ממשלה להכרה במקצועות העולים וקביעת יעד למתן ייצוג הולם לעולים מצרפת ולעולים לישראל בכלל. אין לי ספק שאם אנחנו כשליחי ציבור נפעל למען העולים לישראל ונתקן את הנדרש, הדבר יעודד עלייה לישראל ויגרום לשיפור מצב הכלכלה בישראל. תודה רבה.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,דוד ביטן,,"היו""ר",תודה. חברת הכנסת גבי לסקי.,ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,גבי לסקי,מרצ,,"כבוד היושב-ראש, כנסת נכבדה, בשבוע שעבר קיבלנו כולנו בשורה קשה מאוד: חבר יקר, חבר הכנסת לשעבר אילן גילאון, זכרו לברכה, הלך מאיתנו. רבים כבר הספידו אותו ודיברו בשבחו של אילן, ובצדק. ביום הזה שבו אנחנו מציינים ומציינות יום מיוחד לקידום מעמד העובד והעובדת לזכויות העובדים בישראל, קשה שלא להיזכר בו שוב, להיזכר בעצב, אבל גם לנסות ככל שאנחנו יכולות ויכולים להתקרב לאור הגדול שהוא הקרין ולשאוף להשלים את העבודה שהוא התחיל למען האזרחים והאזרחיות. אילן נהג לומר שעלינו להיות תמיד מספיק חלשים כדי להרגיש את זולתנו ומספיק חזקים כדי לשנות את המציאות. לכן, כדי לזכור אותו, אדבר היום בעיקר על העובדים המוחלשים ביותר בחברה, על עובדי הקבלן.מערכת יחסי העבודה בישראל התאפיינה בעבר בהסדרה רחבה של הסכמים קיבוציים ושל גיבוש מדיניות חברתית וכלכלית באמצעות משא ומתן בין שלושת הצדדים במערכת יחסי העבודה: המדינה על רשויותיה השונות, ארגוני העובדים וארגוני המעסיקים. מערכת יחסי העבודה במתכונתה המוכרת איבדה את יציבותה עקב תהליכים גלובליים ועקב תהליכים ייחודיים לישראל, ממעבר של מדינת רווחה לקפיטליזם חזירי. במקום הסדרה קיבוצית אנו עדים להסדרה אינדיווידואלית חוזית של שוק העבודה ברגולציה שמקורה בחוקים ובפסיקות של בית הדין לעבודה. בתהליך זה נשחקים המשא ומתן הקיבוצי וכן המוסדות שנועדו לקבוע מדיניות כלכלית וחברתית ולמנוע סכסוכים וליישבם במקרה שכבר התחילו.בישראל מועסקים מאות אלפי עובדים בשכר נמוך. תנאי ההעסקה של עובדים אלה מאופיינים בהיעדר ביטחון תעסוקתי, בנגישות נמוכה של הכשרות מקצועיות ובהיעדר יכולת לעמוד על זכויות מכוח הדין. אולם החלשים מכל העובדים הללו הם עובדי הקבלן. ישראל היא המובילה במדינות העולם בשיעור של העסקת עובדי קבלן. שיטת העסקה זו חצתה בישראל את הגבולות המצומצמים הנהוגים במדינות שונות בעולם. המצב במשק הישראלי משקף ניצול לרעה של הרעיון הבסיסי הזה של זכות העבודה, והוא מצטרף לסדרת עיוותים בשוק העבודה הישראלי. פגיעה חוזרת ונשנית בזכויותיהם של עובדי קבלן איננה מסתיימת רק בחברות פרטיות ומגיעה גם לחברות קבלן שפועלות עבור משרדי הממשלה.בביקורת של אגף החשב הכללי במשרד האוצר שהתפרסמה בדה-מרקר נמצאו הפרות של זכויות עובדים בתלושי השכר בשנת 2019 שהסתכמו ב-1.89 מיליון שקל, סכום שלמעשה לא הגיע לידיהם של כ-2,400 עובדים שנדגמו. בביקורת של שנת 2018 נמצאו הפרות בסך יותר מ-1.5 מיליון שקל בתלושי השכר של כ-2,100 עובדים. סך ההפרות הממוצע לעובד בשנת 2019 היה 338 שקלים; זהו סכום הפרות שהבחינו בהן בארבעה חודשים בלבד שבהם נערך המדגם.בשנת 2020 ניתנו יותר מ-100,000 התראות למעסיקים על ידי מינהל האסדרה והאכיפה – זה המשרד של כבוד השרה – ויותר מ-350 קנסות הוטלו על מעסיקים בגין הפרות זכויות עובדים בנושאים שונים. אפילו האוניברסיטאות מעדיפות העסקה קבלנית של עובדות ניקיון ואחרים על פני העסקה ישירה במערכת האוניברסיטאית, תוך פגיעה בזכויות העובדים. בעקבות ביקורת ציבורית גם של סטודנטים וגם של פעילים, במקום לקלוט את העובדים באופן ישיר, האוניברסיטאות חשבו להקים חברות-בת, כדי להעסיק את אותם עובדים ועובדות באמצעות חברות-בת ולא בהעסקה ישירה.אני חייבת לומר שהזכות לעבודה היא אחת מזכויות האדם המוכרות במשפט הבין-לאומי. הזכות הוכרה לראשונה בסעיף כ""ג בהכרזה לכל באי העולם בדבר זכויות האדם משנת 1948. הזכות לעבודה היא חלק אינהרנטי מכבוד האדם. כשאנחנו פוגעים בזכות העבודה, אנחנו פוגעים בכבוד האדם. לא ייתכן שבמדינת ישראל, שקמה לאור חזון שבעת הכוכבים של הרצל, יש אנשים שעובדים והם עניים. לא יכול להיות שאנחנו ממשיכים לאפשר העסקה קבלנית במקום העסקה ישירה. כדי לתקן את העיוותים האלה יש להעלות את שכר המינימום ל-40 שקל לשעה, יש לחוקק את חוק-יסוד: חופש ההתאגדות, ויש לאסור עבודה קבלנית – כל זה כדי להגן על העובדים והעובדות וכדי לייצר חברה שוויונית יותר בישראל עבור כולם. תודה רבה.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,דוד ביטן,,"היו""ר",תודה. חבר הכנסת אוסאמה סעדי.,ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,אוסאמה סעדי,הרשימה המשותפת,,"אדוני היושב-ראש, כבוד השרה, חבריי חברי הכנסת, מאחר שזה הנאום הראשון שלי כשמזכיר הכנסת החדש יושב כאן – אני מאחל לך הצלחה בתפקיד, דן. אתה נכנס לנעליים גדולות. עזבה אותנו המזכירה המיתולוגית ירדנה, שאנחנו מאחלים לה הרבה טוב וכל הטוב אחרי עשרות שנים שהיא שירתה בכנסת.אדוני היושב-ראש, גברתי השרה, חשוב מאוד, נעמה חברתי, שאת מעלה את הנושא הזה ויש יום מיוחד לעובדים ולעובדות ולזכויות העובדים בישראל. אנחנו כל הזמן העלינו את הנושא הזה בוועדות, במליאה, בהצעות חוק, אבל יום מיוחד לא היה, וחשוב מאוד לשמר את העניין הזה שיהיה מסורת בשנים שיבואו, שבאמת הכנסת תציין את זה כיום מיוחד. אבל חשוב מאוד שלא רק נציין את זה יום אחד אלא שבאמת נביא לשינוי מהותי בכל הנושא הזה של מעמד העובדים והעובדות בישראל.אני מסכים לכל מה שאמרו חבריי שקדמו לי, אדוני היושב-ראש, ואני מוסיף: קל וחומר, כל מה שאמרתם, יש אפליה כפולה ומכופלת של העובדים הערבים. אז יש את העובד הרגיל, שיש ניצול מעמדי של הזכויות שלו, קיפוח של הזכויות שלו, אבל תארו לעצמכם שהעובד הערבי מופלה פעמיים – פעם בגלל היותו עובד מבחינה מעמדית, מבחינת ניצול, ופעם שנייה בגלל היותו עובד ערבי, שגם הוא מופלה לרעה. לכן, אנחנו רואים, גברתי השרה, ששיעור העוני בקרב האזרחים הערבים הוא מעל 50%. בקרב ילדים הוא כמעט שני שלישים, ורוב האוכלוסייה הערבית היא בעשירונים התחתונים. רוב המועצות המקומיות במצב סוציו-אקונומי 1, 2, 3 ואולי יש לנו אחת ברמה 5, אבל כל המועצות במצב סוציו-אקונומי נמוך.ולכן, כאשר אנחנו מדברים על שכר מינימום, נעמה, ואנחנו עובדים על העניין הזה של יום מיוחד ומנסים לעשות כנס מיוחד לקדם את הנושא הזה של שכר מינימום של 40 שקלים לשעה – ואני חושב שגם זה נמוך וגם זה בושה וחרפה, אדוני היושב-ראש, שאנחנו צריכים לדבר על שכר נמוך של 40 שקל – בעניין הזה אני חושב – – –",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,נעמה לזימי,העבודה,,– – –,ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,אוסאמה סעדי,הרשימה המשותפת,,"בדיוק. אז מדברים עכשיו על העסקה של 6,000 עד סוף 2025, שאו-טו-טו העובדים השכירים יקבלו חצי שקל, אדוני. זה בושה וחרפה שאנחנו אפילו מדברים על זה. נעמה וגבי וכל השאר, אני הייתי לוקח את הדוגמה של יושב-ראש הישיבה עכשיו, חברי דוד ביטן, שאז באמת כינס את כולנו בתל אביב בעניין הקצבאות של הנכים, של בעלי המוגבלות. הוא אסף אותנו בתל אביב בבית סוקולוב, נציגים של כל הסיעות, אופוזיציה וקואליציה – אז הוא היה יו""ר הקואליציה – ואמר: אנחנו הולכים לשנות את הנושא הזה של הקצבאות. ועכשיו אני חושב שבעניין הזה של זכויות עובדים, זכויות עובדות, מעמד העובדים, מניעת קיפוח, מניעת ניצול של העובדים, אנחנו צריכים להקים לובי של כל הסיעות, של כל המפלגות, בלי קשר לקואליציה ואופוזיציה, על מנת לקדם את הנושא הזה של זכויות עובדים.אני לא יכול שלא להתייחס ביום הזה גם לתאונות העבודה ולבטיחות בעבודה. היום פורסם דוח של מבקר המדינה, ויש שם פרק שלם על העניין הזה של תאונות עבודה ועל חוסר פיקוח וחוסר במפקחים. אני, כיושב-ראש ועדת המשנה של ועדת העבודה והרווחה, אני חושב, גברתי השרה, שאת צריכה – ואני יודע שאתם עובדים במשרד, וגם סגן השר יאיר גולן, אבל אנחנו לא צריכים דיבורים אלא צריכים מעשים, תקציבים, על מנת שנמגר ונצמצם את התופעה הזאת.אני עכשיו באתי מהיישוב שלי, מעראבה. הייתי בביקור תנחומים על הנרצח ה-28 מאז תחילת השנה, בקר עאסלה, בן 28 במותו. הוא נרצח שלשום ביישוב עראבה, הוא נורה למוות. אני הלכתי וניחמתי את המשפחה שלו. אני חושב שאנחנו צריכים לעשות הכול, אבל ממש הכול, על מנת למגר את התופעות האלה. במיוחד ביום הזה של העובדים והעובדות אני מתייחס לתופעה הזאת. אנחנו שומעים כמעט כל יום, בין שזה הרוג, בין שזה פצוע קשה – אנחנו לא רוצים לספור עוד נרצחים ועוד נרצחים. די לרצח ודי להרג בתאונות עבודה. תודה, אדוני.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,דוד ביטן,,"היו""ר","תודה, אוסאמה. חברת הכנסת אורלי לוי, בבקשה.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,אורלי לוי אבקסיס,הליכוד,,"אדוני היושב-ראש, חבריי חברי הכנסת, ביום שאמור להיות היום המיוחד הזה אנחנו אמורים להעלות על נס את העובד, את המפרנס – וכשאני אומרת ""עובד"" אני מתכוונת ל""עובדת"", מפרנס-מפרנסת – את אלה שמביאים לתא המשפחתי את התוצרת של העבודה שלהם על מנת שיוכלו להביא לילדים שלהם את היכולת לרכוש השכלה, לפעמים גם תרבות, שלא לדבר על תזונה נאותה, ולא רק תזונה שמחזיקה את הבן אדם בחיים, אלא תזונה שעוזרת להתפתחות השלד, להתפתחות התקינה של הילדים, שיניים, שלא נדבר; יום שבו אנחנו מגלים שככל שהיינו רוצים לראות תמונה אופטימית אנחנו נאלצים פעם אחר פעם להציג אולי את הנתונים הבלתי-נסבלים של שוק תעסוקה שהוא קצת מעוות, כי אם אנחנו רואים ש-74% מהמשפחות נתמכות הסיוע היה בהן לפחות מפרנס אחד, אפרופו משבר הקורונה, אנחנו מבינים שמשהו פה לא בסדר. משפחות עובדות עניות. 80% מנתמכי הסיוע נשארו ללא פרנסה במהלך משבר הקורונה, או שלפחות פרנסתם נפגעה. כמעט 50% מהמשפחות נתמכות הסיוע שעבדו טרום משבר הקורונה נותרו במהלך המשבר ללא כל מפרנס במשק הבית. אני מביאה, כמובן, מתוך דוח העוני של ארגון לתת.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,דוד ביטן,,"היו""ר",הם קיבלו סיוע.,ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,אורלי לוי אבקסיס,הליכוד,,"כמובן שהם קיבלו סיוע. לצערי הרב, הסיוע נפסק כשהתחלף השלטון, ובחלק מהמקרים – למשל מאותם עצמאים שקיבלו מענקים ביקשו להחזיר אותם, אז אם הם הצליחו להחזיק את הראש מעל המים עם המענקים, עכשיו, כשהם צריכים להחזיר אותם, אז בכלל רק דחו את הסוף.כמעט 30% מנתמכי הסיוע העובדים סבורים כי יש סיכוי גבוה, או גבוה מאוד, שיאבדו את מקום עבודתם. 56% מנתמכי הסיוע מציינים כי מגבלה בריאותית מונעת מהם לעבוד או לשפר את מצבם בתעסוקה במידה רבה או רבה מאוד. כמעט רבע מהנתמכים מקבלים קצבת נכות עבורם ו/או עבור ילדיהם. למעלה מ-56% מהנתמכים מעידים שגדלו במשפחה שחיה במחסור ובמצוקה כלכלית. 61% מהמשפחות נתמכות הסיוע הן משפחות שעובדות. יש פה הרבה מאוד נתונים שמשקפים לנו לא רק את המצב העגום – משקפים לנו שמשהו לא בסדר. כי דור אחרי דור בעצם יורש גם את המצוקה ויורש גם את העבודה, לעיתים, עבודת הכפיים, אלו שהם שואבי המים, אלו שעושים את עבודות הטיפול למשל, לדוגמה, שהם הכי פחות מתוגמלים, לצערי הרב. ואנחנו מגלים שזה גורם לוויתור על טיפולי שיניים, לוויתור על טיפולים כאלה ואחרים לילדים, לוויתור על שיעורי עזר לילדים, ואז אתה מקבע את הילדים האלה במצב חברתי ובאי-ניוד חברתי.עכשיו, אני רוצה להגיד לכם שאחד מהדברים שהכי פוגעים בעיניי זה העלאת גיל הפנסיה לנשים בלי דיפרנציאציה. כשאנחנו מסתכלים על עובדות הקבלן, עובדות הניקיון, שהעלו להן עכשיו את גיל הפנסיה, בממשלה הזו, בלי להבדיל בינן לבין מנהלות בנק, בינן לבין נשים בהייטק, בינן לבין אחרים, אנחנו מגלים שאותן עובדות מחויבות להמשיך לעבוד, קצבת הזקנה שלהן תידחה, הפנסיה תידחה, ובינתיים אין מעסיק שרוצה להעסיק אותן, כי מעסיק לא רוצה להעסיק מעל גיל 60 את אותה עובדת ניקיון. אז עם מה השארנו אותן, עירומות? הוא תמיד יעדיף את הצעירה, שיכולה לתת לו יותר תפוקה. אבל הפקרנו אותן שנים. אנחנו בימין מנענו את העלייה הגורפת. תסלחו לי, חברים וחברות מהקואליציה, שחלקכם הגדול מעידים על עצמם כאנשים חברתיים: נתתם לקטסטרופה הזאת לעבור. יש לנו עובדות, על פניו, בנייר, מבוגרות שיישארו בלי פנסיה, בלי קצבת זקנה ובלי כל הכנסה אחרת, אבל היי, מי נתן את זה? מי נתן יד? למה כל זה? כי האוצר לא רצה לקבוע מהם מקצועות שוחקים, אז הן הכי נמצאות בשחיקה של הגוף, במקור הפרנסה העיקרי שלהן.אדוני, אני רוצה לנצל את הבמה הזו באמת לנושא אחד שלצערי הרב לא עבר במזכירות הכנסת, והוא בעיניי קשור מאוד ליום הזה. גבי ונעמה ויעל, אני פונה אליכן. כשהייתי שרה, אחד מהפרויקטים אולי החשובים ביותר שאני מתהדרת בהם – לא עשיתי לזה יותר מדי promotion, כי אני יודעת שלפעמים מסמנים: אה, את זה השר הזה עשה, אז השר הבא צריך למחוק את מה שהוא עשה. אמרתי, ככל שדברים יהיו מתחת לרדאר, אולי יש להם סיכוי להימשך. אני מדברת על האלמנות והאלמנים הצעירים, על היתומים שהם יתומים תרתי משמע, כי לעיתים, אם אתה, חלילה וחס, מגיע לאירוע הזה, אז אם אתה מפעולות איבה או חללי צה""ל וכדומה אז יש לך גב, אבל מה קורה כאשר באמצע החיים אנשים צעירים עובדים מאבדים את בן הזוג שלהם כשיש עדיין ילדים קטנים שצריך לפרנס אותם? כשיש עדיין ילדים ולא יודעים איך נפלה עליהם הטרגדיה הזו? האימא או האבא, האלמנים הצעירים, שוברים את הראש איך הם מג'גלים בין העבודה לבין הטיפול בילדים לבין היכולת לתת להם גם חוגים, ואם מדובר ביותר מילד אחד – עשינו פרויקט מדהים, גבי. אנחנו לקחנו, ובאמת במינימום כסף, פשוט עם לחשוב מחוץ לקופסה – ואני חייבת להגיד תודה גם ליהודה גליק ולהדס, שלקחו חלק בפרויקט הזה ועשו דברים מדהימים – אנחנו הכשרנו תקנים של בנות שירות לאומי, שמלוות את היתומים האלה שאין להם גב, את האלמנות והאלמנים הצעירים הללו. הבאנו את הכסף, התחייבנו. כמה עולים תקנים של שירות לאומי? אני מכירה גם בכנסת נשים שאיבדו את היקר להן מכול בגיל צעיר כל כך ונותרו עם ילדים קטנים, ואיך באה אליי אחת מהן ואמרה לי? אורלי, אני רוצה להודות לך, כי לפחות פעם בשבוע אני יודעת שיש לי שקט ואני יכולה טיפה טיפה להיות עם עצמי, להיות פנויה לדברים נוספים, וזה בזכות הפרויקט המדהים הזה.עכשיו, למרות כל ההמלצות של כל הגורמים המקצועיים, השר עומר בר לב, שהנושאים שהיו במשרד שלי נמצאים חלקם תחת המשרד שלו היום, רוצה להפסיק באופן חד-צדדי, ממש באבחת סכין, את השירות הכל-כך חשוב הזה. יעל, הייתם חלק מהקואליציה גם בפעם שעברה, תשמרו לפחות על היתומים האלה. הם לא אשמים שאני זו שהעברתי את הפרויקט הזה. אבל בהחלט הם ראויים לקבל את הדבר הזה. הם גם נפגשים עם ילדים שדומים להם סוף-סוף. יש פעילויות, מועדוניות, והם רואים ונפגשים, ודואגים להם וזוכרים אותם, ויש להם את המקום הזה, וגם להורים האלה, גם מבחינה חברתית – לפגוש אנשים שנתקלים באותן בעיות ולעזור אחד לשני.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,דוד ביטן,,"היו""ר","תודה, אורלי.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,אורלי לוי אבקסיס,הליכוד,,תתגייסו.,ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,יעל רון בן משה,כחול לבן,,"אני איתך, אני רוצה שנראה ונדבר על זה.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,אורלי לוי אבקסיס,הליכוד,,"אני ממש כבר עכשיו מעבירה לכולכם את כל הנושאים האלה. בואו נתגייס. זה לא פוליטי, זה א-פוליטי, וזה ילדים קטנים וזה אלמנות ואלמנים צעירים, וזה התפקיד שלנו לתקן. תודה.",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,דוד ביטן,,"היו""ר","תודה, אורלי. חבר הכנסת משה טור פז. טוּר או טוֹר?",ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,משה טור פז,יש עתיד,,טוּר.,ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
,,דוד ביטן,,"היו""ר",חמש דקות.,ציון יום בנושא קידום מעמד העובד והעובדת וזכויות העובדים בישראל,
