knesset,session,speaker,party,role,text,subject,sub_subject
,,צבי האוזר,,"היו""ר",זמנך תם. הוספתי לך דקה. יש לך עוד 50 שניות.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"תסבירו לי את הטיפשות הזו. שהמדינה תוציא אלפי שקלים להוציא אותם למסגרת חוץ-ביתית כי לאימא אין כסף לשלם חשמל ואין להם חשמל בבית. אפשר לפתור את זה בקלות. אפשר לפתור את זה בפשטות. יש פה חברי כנסת כמו נעמה לזימי, כמו חברים במרצ, כמו חברים מהעבודה וחברים ממפלגות אחרות שחתומים על חוק דומה. אפילו ברשימה המשותפת, ואפילו ברע""מ ואחרים. אל תעשו שקר בנפשכם. יש לנו הזדמנות לעשות מעשה, ותאמינו לי, גם אם אתם חברים באופוזיציה או בקואליציה ואתם חברתיים, בושה יהיה להצביע נגד החוק הזה.אני מבקשת מהכנסת לתמוך בהצעת החוק הזו ואולי להביא מזור לאותם ניצולי שואה, לאותם קשישים, לאותן אימהות חד-הוריות, שבאמת, וזה לא איזשהו סלוגן, צריכים לבחור בין מוצרים בסיסיים, לעיתים זה תרופות, לעיתים זה אוכל, ולעיתים זה אפילו מוצרי לימוד לילדים. בואו נעשה את החיים של הילדים האלו ושל הקשישים האלו ושל הניצולים האלו קצת יותר קלים. תודה.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""ב–2022",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,צבי האוזר,,"היו""ר",תודה רבה.[הצעת חוק פ/1867/24; נספחות.],"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","הוצמדה להצעת חוק הזאת הצעתם של חברי הכנסת אוסאמה סעדי ואחמד טיבי. חבר הכנסת טיבי, שלוש דקות לרשותך.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"מכובדי היושב-ראש, רבותיי חברי הכנסת, אין הצעת חוק יותר חברתית ואמפתית מההצעה הזאת. אנחנו מדברים על אנשים קשי יום, במצב סוציו-אקונומי נמוך, שאין ביכולתם לשלם את חשבונות החשמל. הזמן התאכזר אליהם, ועליות מחירים לאחרונה, גם בגלל מדיניות הממשלה. ולמרות הקשיים האלה, מפסיקים את החשמל. לפעמים לאנשים יש מכונות חשמליות לילד חולה, חשמל הוא צורך בסיסי. איך אפשר להתנגד להצעה שקובעת שאסור לנתק את החשמל בגלל חובות, במיוחד למשפחות נזקקות או למשפחות שמתקשות לשלם את חשבון החשמל? אנחנו רוצים לאפשר לחברת החשמל לפרוס את התשלומים, לא לנתק מייד ולתת אפשרות של הודעה אחרי הודעה אחרי הודעה.ניתוק חשמל זה דבר אכזרי ביותר, זה דבר לא אנושי. (אומר דברים בשפה הערבית, להלן תרגומם: ניתוק אספקת החשמל לבית זה פעולה לא אנושית. יש משפחות שלא יכולות לשלם בסוף החודש את חשבון החשמל. החוק הזה שאנחנו מגישים אומר שאסור לחברת החשמל לנתק להם את החשמל. תנו להם אפשרות לפרוס את הסכום, לחלק אותו. יש משפחות שיש להן מכשירים חשמליים עבור הבן החולה, למשל, אנחנו מכירים מצבים כאלה. ניתוק החשמל גורם לסיכון מיידי של חיי החולים האלה. בכלל, זה צורך אנושי עיקרי, החשמל. אי-אפשר לקבל את ניתוק החשמל, ולכן – למשל, יש אזורים במשולש, בגליל ובנגב – – –)","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,דוד אמסלם,הליכוד,,כהרבאא זה מצת?,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"כהרבאא זה חשמל, כהרבאא זה חשמל.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,דוד אמסלם,הליכוד,,תתרגם לנו.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"ולכן אני קורא לכל חברי הבית, קואליציה ואופוזיציה כאחד, יהודים וערבים כאחד, לא להתנגד להצעת החוק האנושית, החברתית הזאת, ולהצביע בעדה. תודה רבה.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","תודה רבה. תשיב במשולב על שתי ההצעות ששמענו השרה אורנה ברביבאי. בבקשה, עשר דקות לרשותך.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורנה ברביבאי,,שרת הכלכלה והתעשייה,"כבוד היושב-ראש, כנסת נכבדה, אני משיבה בשם שרת האנרגיה קארין אלהרר. בהצעת החוק האמורה מוצע לאסור ניתוק של חייבים מחשמל, וכן מוצע להסדיר את דרך הגבייה של חברת החשמל מחייבים. ראשית, ההצעה לא הובאה לדיון בוועדת שרים לחקיקה, הממשלה לא נתנה את עמדתה בנושא והמציעה לא קיימה הידברות עם משרד האנרגיה. לגופה של ההצעה, יש לציין כי הסדר חייבים לפני ניתוק קיים גם היום. מדיניות הגבייה שקבעה רשות החשמל ואמות המידה מכוח חוק משק החשמל מאפשרות לספק שירות חיוני ולפעול לגביית חובות צריכת החשמל באופן כזה שצרכנים המתקשים בתשלום יוכלו לשלמו במגוון אמצעים ובהסדרים המתחשבים במצוקתם ללא סכנה של ניתוק. מדיניות זו מאזנת נכונה בין הצורך במתן מענה מיוחד לצרכנים נזקקים לבין היותו של משק החשמל משק סגור המחייב איזון בין ההכנסות להוצאות על מנת שלא להעלות את התעריף לכלל הציבור. במסגרת מדיניות זו נקבעה רשימה של צרכנים שאספקת החשמל חיונית להם, ועל כן הם חסינים ומוגנים מניתוק. בקבוצה הזו מנויים, בין היתר, אנשים המשתמשים באופן קבוע במכשור חשמלי רפואי כגון מכשירי הנשמה ובעלי לב מלאכותי. לשם גביית חובות צריכה מצרכן המנוי על רשימה זו, רשאית חברת החשמל לפעול בהליכי גבייה ייעודיים.חשוב לציין כי בינואר האחרון ניתן פסק דין בבג""ץ, שלפיו על הרשות להרחיב את אמות המידה כך שיכירו במצבים רפואיים נוספים ובמצבי קצה של מצוקות כאלה, שלא ניתן לנתקם מחשמל, וכן לקבוע אמות מידה לעניין עריכת שימוע וזכות טיעון, עוברת לקבלת החלטה על ניתוק חשמל לצרכן ביתי. אם כן, רשות החשמל – אני מסיימת בקרוב – רשות החשמל מסיימת בימים אלה את עדכון אמות המידה בהתאם לפסק דין זה, וההחלטה בנושא צפויה להתקבל על ידי שרת האנרגיה בחודש יוני. לכן בשלב זה אין מקום לקידום חקיקה זו, על פי שרת האנרגיה.לאור כל האמור, ונוכח העובדה כי הממשלה לא נתנה את עמדתה בנושא בוועדת שרים לחקיקה, שרת האנרגיה מבקשת להתנגד להצעת החוק.נטע.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","נטע, זה שכנע אותך או לא? עוד לא שכנע אותה, נראה לי.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורנה ברביבאי,,שרת הכלכלה והתעשייה,עוד לא השתכנעתם. אז אולי אני אסביר שוב. אני אסביר שוב מה אומרת לנו בעצם שרת האנרגיה.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,– – –,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורנה ברביבאי,,שרת הכלכלה והתעשייה,תודה רבה.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",אז אכן עושה רושם שהשתכנעת. יש בקשה של האופוזיציה להצביע.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורלי לוי אבקסיס,הליכוד,,מה – – –,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,"רגע. היא רוצה – צביקה, אורלי רוצה לעלות.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","אה, סליחה. אני מתנצל. אורלי, בבקשה. היא מתנגדת לעמדת הממשלה, ואולי תשכנע את הקואליציה כן לתמוך. שלוש דקות.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורלי לוי אבקסיס,הליכוד,,"אנחנו צריכים להסביר ולהבין שבכל פעם שהממשלה מתנגדת, לחבר הכנסת יש זכות לעלות לעוד שלוש דקות ולהסביר ולנסות לשכנע. אחד האבסורדים בתשובה של השרה, שיש לי הערכה גדולה אליה, היה העניין שנתנו לחברת החשמל את הרשות להחליט לא לנתק במצבים מסוימים. תגידו לי, נתתם להם את הרשות, מתי זה קרה? למה? מאז ומתמיד הייתה להם את האפשרות. האם הם השתמשו בה? האם הם עשו את זה? אז במקרה לחברת החשמל יש היום סמנכ""ל שאנחנו יכולים להגיד שהוא רגיש ושאכפת לו בעיקר מבעלי מוגבלויות והוא עושה עבודה נהדרת בזה. אבל חברת החשמל היא חברה שעושקת לפעמים את הצרכנים שלה, שפוגעת, בגלל ההתנהלות, באופן כזה בילדים למשפחות מוחלשות, בקשישים, בדיירי הדיור הציבורי, באוכלוסיות שלרוע מזלן נולדו לבתים חלשים ולא יכלו לצאת ממעגל העוני הזה. ההתנהלות שלכם לאורך כל השנה האחרונה מראה שלא אכפת לכם מהחלשים. אתם מוסיפים עליהם עוד ועוד ועוד ועוד משקולות. אותם אנשים שהיו באופוזיציה והטיפו לנו מה זה להיות חברתיים – ביום הראשון שאתם ישבתם על הכיסא שכחתם את האג'נדות שלכם, מכרתם את הנשמה שלכם, מכרתם את האני מאמין שלכם. אתם לא חברתיים, אתם לא פמיניסטים, לא אכפת לכם מביטחון המדינה. הרבה מאוד תארים אני יכולה לתת לכם פה.אבל כאן זה נושא אנושי. אל תבואו מחר ותדברו איתנו על מה זה להיות רגישים חברתית. אתם טובים ברעיונות; במבחן המציאות, כשיש לכם את הכוח, אתם חתיכת צבועים וצבועות, כמו שעשיתם עם העלאת גיל הפנסיה לנשים במקצועות שוחקים. נאבקנו פה שנים, אנחנו, מחנה הימין, דאגנו לנשים המוחלשות. ביום הראשון שקיבלתם את הקואליציה יצאתם נגד האני מאמין שלכם. החברה שלכם, שלי יחימוביץ', אמרה: אני מתביישת בכם, שר האוצר ליברמן קנה אתכם – איך היא אמרה – בפיצה. זה המשיך עם הרבה מאוד דברים, וזה ממשיך עם הדיור הציבורי, וממשיך בכל אחת מהטענות שכביכול שנים הייתם באופוזיציה. אם אילן גילאון היה חיי היום, הוא היה מתבייש בכם. הוא היה אומר: אני לא חלק מכם. גם כשהוא היה בקואליציה, הוא הצביע נגד התקציב. למה? כי הוא חשב שהתקציב יכול היה להיות יותר חברתי. אתם בקואליציה הזו מכרתם את הנשמה שלכם.אבל למכור את האוכלוסיות הכי חלשות במדינה, מרצ, לכו תזדכו על כל מה שעד היום מכרתם לציבור הבוחרים – –","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",לסיכום.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורלי לוי אבקסיס,הליכוד,,"– – שחשבו שאתם חברתיים, כי אתם חתיכת גזענים. אתם יודעים את מי אתם שונאים? אתם שונאים אותנו. אתם שונאים את כל מי שמזכיר לכם שיש פה גם ישראל שהיא טיפה שונה מכם בצבע.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",תודה רבה.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורלי לוי אבקסיס,הליכוד,,אצלכם – יש לכם גם איזה דורמן שאומר מי יהיה מועמד ומי לא.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",תודה רבה.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורלי לוי אבקסיס,הליכוד,,זו ההזדמנות שלכם להראות. חברתיים? תצביעו חברתי.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",תם זמנך. תודה רבה.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורלי לוי אבקסיס,הליכוד,,אפילו הרשימה המשותפת יודעת לקיים ולעשות שיתופי פעולה בעניינים חברתיים – –,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",תודה רבה. אני מבקש שתסיימי את דברייך. תודה רבה.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","– – תמיד אמרתי. בעניינים חברתיים, עם כל הבית.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","תודה רבה. אני מבקש ממך לסיים. טוב, אבקש לסגור את המיקרופון.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורלי לוי אבקסיס,הליכוד,,אבל היום אנחנו נסיר את המסכות מעל הפנים הצבועות שלכם.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","אי-אפשר לסיים פה את הדיון. תודה. חבר הכנסת טיבי, שלוש דקות.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"אדוני היושב-ראש – אורלי, לא גם הרשימה המשותפת תומכת, בעיקר הרשימה המשותפת תומכת ומובילה בכל מה שקשור בחשמל, בעליית מחירים, במאבק בעליית מחירים. יש עוד ארגומנטים. מחיר החשמל בישראל בהשוואה להכנסה הוא גבוה, זה – 1. 2. העלות של משפחות נזקקות שנאלצות לא לשלם ומפסיקים להן את החשמל – אלה מספרים קטנים, כמה מאות שקלים, בהשוואה למחזור הגדול של חברת החשמל. ממשלת ישראל וחברת החשמל יכולות לגלות אמפתיה והבנה. גם סכומים קטנים, גם מחירי חשמל גבוהים, גם בהשוואה ל-OECD. (אומר בערבית: ולכן אני אומר שהסכומים והחובות הם קטנים ביחס לתקציב חברת החשמל, והמחיר הממוצע של החשמל בישראל הוא מהגבוהים ביותר ב-OECD. אין אזרח שלא מרגיש את עליית המחירים.) אין אזרח שלא מרגיש את עליית המחיר, גם את מחירי החשמל הגבוהים.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,יוסף שיין,ישראל ביתנו,,"אחמד, איזה מדינה באירופה יותר יקרה מישראל. אתה רוצה לראות? אין דבר כזה, זה שקר, רוב מחירי החשמל האירופיים יותר גבוהים. אז זה לא נכון, אחמד.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"אתה הגמוני, וההתפרצות שלך אומרת שאתה בז לשכבות החלשות, אז שב במקום שלך. שב. שב. שב. שב ואל תטיף לי מוסר.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,יוסף שיין,ישראל ביתנו,,"זה לא נכון, פשוט, הנתון.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"אין לך אמפתיה לאנשים נזקקים. אין לך אמפתיה לאנשים נזקקים. מה כולה? חשמל למשפחות שלא יכולות לשלם את החשבון, זה הכול.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,מאי גולן,הליכוד,,הם טהרנים.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,הטהרנות של חלק מכם – – –,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,מאי גולן,הליכוד,,"אחמד, זו טהרנות לשמה, הם טובים רק למי שטוב להם.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"שו הדא? הוא גם מתפרץ. ולכן אני קורא לחברי הכנסת לגלות אמפתיה למשפחות האלה ולהצביע בעד שתי הצעות החוק, גם של אורלי לוי וגם שלי, לאחר מכן. מדובר בהצעת חוק חברתית מאין כמותה וראוי לתמוך בה, תודה רבה.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",תודה רבה. אנחנו נעבור להצבעה. יש לנו בקשה להצבעה שמית מטעם האופוזיציה. אנחנו נצביע קודם על הצעת החוק של חברת הכנסת אורלי לוי אבקסיס.אני מבקש מסגנית מזכיר הכנסת להתחיל לקרוא בשמות חברי הכנסת.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אלינור ימין,,סגנית מזכיר הכנסת,(קוראת בשמות חברי הכנסת)משה אבוטבול		–   בעדסמי אבו שחאדה		–   בעדאלי אבידר		–   נגדיולי יואל אדלשטיין	–   בעדאמיר אוחנה		–   בעדניר אורבך		–   נגדינון אזולאי		–   בעדישראל אייכלר		–   בעדדוד אמסלם		–   בעדאופיר אקוניס		–   בעדמשה ארבל		–   בעדיעקב אשר		–   בעדזאב בנימין בגין		–   נגדאוריאל בוסו		–   בעדענבר בזק		–   נגדחיים ביטון		–   בעדמיכאל מרדכי ביטון	–   נגדדוד ביטן			–   בעדולדימיר בליאק		–   נגדמירב בן ארי		–   נגדרם בן ברק		–   נגדאיתמר בן גביר		–   בעדיואב בן צור		–   בעדנפתלי בנט		–   נגדאלינה ברדץ' יאלוב	–   נגדקרן ברק			–   בעדניר ברקת		–   בעדיאיר גולן			–   נגדמאי גולן			–   בעדאיתן גינזבורג		–   נגדיואב גלנט		–   בעדגילה גמליאל		–   בעדמאזן גנאים		–   אינו נוכחבנימין גנץ		–   נגדמשה גפני		–   בעדסימון דוידסון		–   נגדאבי דיכטר		–   בעדגלית דיסטל אטבריאן	–   בעדצבי האוזר		–   נגדצחי הנגבי		–   בעדשרן מרים השכל		–   נגדמיכל וולדיגר		–   בעדרות וסרמן לנדה		–   נגדמכלוף מיקי זוהר		–   בעדאימאן ח'טיב יאסין	–   נגדווליד טאהא		–   נגדבועז טופורובסקי		–   נגדמשה טור פז		–   נגדאחמד טיבי		–   בעדיוסף טייב		–   בעדאלון טל			–   נגדדסטה גדי יברקן		–   בעדמאיר יצחק הלוי		–   נגדאלי כהן			–   בעדמאיר כהן		–   נגדיום טוב חי כלפון		–   נגדעופר כסיף		–   בעדאופיר כץ		–   בעדחיים כץ			–   בעדישראל כץ		–   בעדרון כץ			–   נגדיוראי להב הרצנו		–   נגדמיקי לוי			–   נגדאורלי לוי אבקסיס	–   בעדיריב לוין			–   בעדנעמה לזימי		–   נגדיעקב ליצמן		–   בעדגבי לסקי		–   נגדיאיר לפיד		–   נגדלימור מגן תלם		–   נגדאמילי חיה מואטי		–   נגדפטין מולא		–   בעדטטיאנה מזרסקי		–   נגדמרב מיכאלי		–   נגדיוליה מלינובסקי		–   נגדמיכאל מלכיאלי		–   בעדאבי מעוז		–   בעדאורי מקלב		–   בעדאבתיסאם מראענה	–   נגדיעקב מרגי		–   בעדמופיד מרעי		–   נגדבנימין נתניהו		–   בעדיואב סגלוביץ'		–   נגדיבגני סובה		–   נגדאופיר סופר		–   בעדאורית מלכה סטרוק	–   בעדעידית סילמן		–   אינה נוכחתעלי סלאלחה		–   נגדבצלאל סמוטריץ'		–   בעדאוסאמה סעדי		–   בעדמנסור עבאס		–   נגדאיימן עודה		–   אינו נוכחחוה אתי עטייה		–   בעדיצחק פינדרוס		–   בעדשירלי פינטו קדוש	–   נגדמאיר פרוש		–   בעדיסמין פרידמן		–   נגדאביר קארה		–   נגדאלכס קושניר		–   נגדיואב קיש		–   בעדגלעד קריב		–   נגדשלמה קרעי		–   בעדמירי מרים רגב		–   בעדמיכל רוזין		–   נגדשמחה רוטמן		–   בעדיעל רון בן משה		–   נגדמוסי רז			–   נגדאפרת רייטן מרום	–   נגדג'ידא רינאוי זועבי	–   נגדיפעת שאשא ביטון	–   נגדאלון שוסטר		–   נגדיובל שטייניץ		–   בעדקטי קטרין שטרית	–   בעדאלעזר שטרן		–   נגדיוסף שיין		–   נגדעמיחי שיקלי		–   אינו נוכחמיכל שיר סגמן		–   נגדרם שפע			–   נגדנירה שפק		–   נגדעאידה תומא סלימאן	–   בעד,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר",אבקש מסגנית מזכיר הכנסת לקרוא בשמות חברי הכנסת שלא נכחו בהצבעה הראשונה.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אלינור ימין,,סגנית מזכיר הכנסת,(קוראת בשמות חברי הכנסת)מאזן גנאים		–   אינו נוכחעידית סילמן		–   אינה נוכחתאיימן עודה		–   בעדעמיחי שיקלי		–   בעד,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","אם כן, יש מישהו באולם שלא השתתף בהצבעה ויש לו עניין ורצון להשתתף בהצבעה? אם כן, אני מכריז על ההצבעה כנעולה ואבקש לספור את הקולות. אם כן, להלן תוצאות ההצבעה: בעד – 59, נגד – 59. אני קובע שהצעת החוק לא עברה בקריאה הטרומית.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,אורלי לוי אבקסיס,הליכוד,,כל הכבוד לכם.,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","אנחנו עוברים להצבעה אלקטרונית. מי בעד, מי נגד? מצביעים.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","אם כן, הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021, לא התקבלה. בעד הצביעו 48, נגד – 56. שתי ההצעות, המוצמדות, לא עברו בקריאה הטרומית.","הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,מאי גולן,הליכוד,,– – –,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021",(הצעת קבוצת חברי הכנסת)
,,צבי האוזר,,"היו""ר","אנחנו נעבור הלאה לסעיף 25 שעל סדר-היום. הצעת חוק ירושלים ובנותיה, התשפ""ב–2022, של חבר הכנסת ישראל כץ. אני מבקש מחבר הכנסת כץ להציג את הצעת החוק.",מסמכים שהונחו על שולחן הכנסת,
,,צבי האוזר,,"היו""ר","לפני הצעת החוק, יש לי כאן הודעה מטעם מזכיר הכנסת.",מסמכים שהונחו על שולחן הכנסת,
,,אלינור ימין,,סגנית מזכיר הכנסת,"תודה. ברשות יושב-ראש הישיבה, אני מתכבדת להודיעכם, כי הונחו היום על שולחן הכנסת –לקריאה שנייה ולקריאה שלישית: הצעת חוק הגנה על עובדים (חשיפת עבירות ופגיעה בטוהר המידות או במינהל התקין) (תיקון מס' 4), התשפ""ב–2022, שהחזירה ועדת העבודה והרווחה.לקריאה ראשונה, מטעם הממשלה: הצעת חוק הגנת הצרכן (תיקון מס' 63) (הפרה בנסיבות מחמירות), התשפ""ב–2022; הצעת חוק הטיס (תיקון מס' 4), התשפ""ב–2022; הצעת חוק התגמולים לנפגעי פעולות איבה (תיקון מס' 38) (היכל ההנצחה בהר הרצל), התשפ""ב–2022.המלצה של הוועדה הציבורית לקביעת שכר ותשלומים אחרים לחברי הכנסת בנושא: היועצים הפרלמנטריים – שכר ותשלומים נוספים. תודה.[הצעת חוק פ/3060/24; נספחות.]","הצעת חוק ירושלים ובנותיה, התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","בבקשה, אדוני, לרשותך עשר דקות.","הצעת חוק ירושלים ובנותיה, התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,ישראל כץ,הליכוד,,"אדוני היושב-ראש, חברי הכנסת, אני מעלה היום בכנסת להצבעה את חוק ירושלים רבתי, שקובע את צירוף מעלה אדומים, גבעת זאב, ביתר עילית, אפרת וגוש עציון לירושלים רבתי, תוך שמירת עצמאותם המוניציפלית ועם זכות הצבעה כפולה לתושבים בבחירות העירוניות, בהתאם למודל שקיים בלונדון ופריז רבתי, וכל זאת כדי להבטיח את חוזקה של ירושלים ולהבטיח את הרוב היהודי בירושלים. 54 חברי האופוזיציה הלאומית תומכים בחוק הזה, וכעת זהו המבחן הגדול של חברי כנסת מישראל ביתנו, תקווה חדשה וימינה וגם מכחול לבן. האם יתמכו בחוק? אני קורא לכם לתמוך בחוק שמחזק את ירושלים ולהתעלם משיקולים פוליטיים צרים.החוק הזה מקודם על ידי כבר 15 שנים, מתוך הבנת הצורך בחיזוק ירושלים בירת ישראל, והבטחת הרוב היהודי בירושלים במסגרת התנאים המדיניים הנוכחיים. הצעת החוק לא סותרת שום הסכם מדיני ומאפשרת לתת מענה לסוגיה החשובה ביותר של חיזוק ירושלים – – –","הצעת חוק ירושלים ובנותיה, התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,"הצעת חוק ירושלים ובנותיה, התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
