knesset,session,speaker,party,role,text,subject,sub_subject
,,יעקב מרגי,,"היו""ר",בוערת.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד ביטן,הליכוד,,"בוערת, מתרסקת והכול. הגיע הזמן לעצור את זה ולהפסיק את הסחיטות וללכת לבחירות אם צריך. זו לא בושה. לא חייבים. הממשלה הזאת, מה שהיא עושה, היא רק רוצה לשרוד, בכל מחיר. המילה ""כל מחיר"" היא מאוד משמעותית פה. אי-אפשר בכל מחיר לשרוד. לפעמים הולכים, עושים ערבוביה חדשה, הולכים לבוחר והולכים להצביע ולראות מי נגד מי. זה בלתי אפשרי שבגלל השנאה לביבי והרצון שנתניהו לא יהיה ראש ממשלה מוכרים את המדינה, נותנים מה שאפשר. זה בלתי אפשרי, והגיע הזמן שיפסיקו עם זה.מכיוון שיש לנו רק חמש דקות אני לא אמשיך בסוגיה הזאת, אבל תזכור מה שאמרתי לך, מנסור. אתה מחייך עכשיו, מבסוט, אבל תדע לך שבסוף לא תקבל כלום, כי גם אם ייתנו לך משהו, כשאנחנו נעלה לשלטון נבטל את הכול. נבטל את הכול, שתדע, את כל החוקים האלה נבטל. לא בגלל שאנחנו כועסים, בגלל שאנחנו חושבים שמה שנותנים לא בסדר.עכשיו לגבי החוק הזה. זו לא פעם ראשונה – ובזמנו גם כחלון עשה את זה, אם אתם זוכרים – שעושים תוכנית, נותנים לציבור מסוים כסף, כביכול על מנת שיהיה להם יותר כסף, וזה במקום המלחמה ביוקר המחיה. אומרים, אנחנו לא יכולים להילחם ביוקר המחיה – למרות שהממשלה אמרה, לא יהיה יוקר מחיה, אנחנו נילחם, ועשו 40 רפורמות, אתה זוכר. גם אז עליתי פה לדוכן ואמרתי, זה הכול שטויות, המחיר לא ירד כי בישראל שום דבר לא יורד, רק עולה, ולכן כל הרפורמות שכל הממשלות עושות בכל מיני אמתלות בסוף לא מורידות את המחיר. ואז שוכחים, כבר יש תקציב חדש, עוד פעם רפורמות, עוד פעם זה בחוק ההסדרים, ושוב פעם שום דבר לא יורד, רק עולה. ועכשיו ברור שזה לא יורד, ומאשימים את המלחמה באוקראינה ואת המכולות בכך שהמחיר עלה, ואת נמל אשדוד, שלא מפרקים שם את המכולות בזמן.תראו, זה לעג לרש, מה שנותנים פה במקום הפחתת המחירים. מה שצריך לעשות זה להפחיד את המחיר. להילחם על יוקר המחיה, שהמחירים לא יעלו בישראל, רק ירדו, כמו בכל העולם, ואם הם יעלו לתקופת זמן קצובה בגלל מלחמות באוקראינה, אז אחר כך הם יתחילו לרדת. אבל פה מה שעולה לא יורד. אין דבר כזה שמשהו יורד. עכשיו, מה קרה? גם חילקו וגם חילקו לא לציבור שצריך אותו. עוד פעם, רק למעמד הבינוני-הגבוה חילקו. אני לא יודע איזה עשירונים, למרות שקרעי אומר לי שמדובר פה בשלושה הראשונים, אבל – – –","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","דוד ביטן, אתה אמור לדבר חמש דקות? כבר עברו. עברו לפני שתי דקות.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד ביטן,הליכוד,,"לא שמתי לב, אז אני מצטער.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","תודה, אדוני.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד ביטן,הליכוד,,"כבוד השר, אני בונה עליך שתעשה מלחמה על מה שצריך, כן? במיוחד שאתה שר הרווחה, בדיוק על העשירונים שאתה אחראי עליהם. תודה רבה.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","חברת הכנסת קרן ברק, ואחריה – שלמה קרעי.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,משה אבוטבול,"ש""ס",,"דוד, מנסור – – – שעם הנוכל בא התיאבון. עם האוכל, עם הנוכל, בא התיאבון.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר",חמש דקות לרשותך.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"אדוני יושב-הראש, מכובדי השר, ובאמת מכובדי השר, למרות שגנץ חושב ששר הרווחה זה פייק שר, אבל הוא לא – – –","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד אמסלם,הליכוד,,הוא חושב שזה – – – המשטרה של פעם – – –,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,משה אבוטבול,"ש""ס",,הכי נורמלי מכולם.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,הכי נורמלי מכולם.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד אמסלם,הליכוד,,"– – – הנורמלי היחיד בממשלה, ואני לא רוצה להזיק לו יותר מדי אז אני אשתוק.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"חבריי חברי הכנסת, שמעתי היום את ראש הממשלה נתניהו מדבר על זה שהמדינה נשמטת לנו מתחת לרגליים בממשלה הזאת. הוא תיאר את זה בצורה צבעונית ומאוד מאוד יפה. אבל זה הזכיר לי – מנסור, ביקשת משהו חדש, הכנתי בשבילך. מה שאמר נתניהו, שהמדינה נשמטת לנו מתחת הרגליים, זה הזכיר לי משהו. כשהייתי ילד דוד שלי עמוס היה שואל אותי חידות מפעם לפעם. הוא שאל אותי פעם חידה שהזכירה לי בדיוק. ראש הממשלה נתניהו הזכיר לי היום את אחת החידות האלה. מה החידה? ארץ ללא אדמה – מנסור, מנסור, תקשיב. קושניר, נו, אל תפריע.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,אלכס קושניר,ישראל ביתנו,,אני מפריע לך?,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"כן, תזוז. החידה היא ככה – זאת חידה שבמקור היא של אבן עזרא: ארץ ללא אדמה, מלכיה ושריה הולכים ללא נשמה. אם המלך שממה, לא תחיה כל נשמה. זאת חידה של אבן עזרא. מישהו יודע מה התשובה? ארץ ללא אדמה, מלכיה ושריה הולכים ללא נשמה. אם המלך שממה, לא תחיה כל נשמה. התשובה של החידה הזאת זה משחק השחמט. משחק השחמט זה ארץ בלי אדמה, זה לוח שחמט. המלכים והשרים מוליכים אותם, אין להם נשמה משל עצמם. אם הורגים את המלך, אם המלך שממה, נגמר המשחק, לא תחיה כל נשמה.החידה הזאת, בשינוי קל, הזכיר לי אותה היום ראש הממשלה נתניהו. היא מתארת בדיוק את ממשלת ההונאה הזאת. תסתכל איך, מנסור. ארץ ללא אדמה – מארץ ישראל שלנו לא השאירו כמעט אדמה: את הנגב מכרו ואת הגליל מכרו ואת הר הבית מכרו. בירושלים כבר אי-אפשר להסתובב עם דגלי ישראל. בערים המעורבות פחד להסתובב, טרור ברחובות. הארץ נשארה כמעט בלי אדמה בממשלה הזאת. מלכיה ושריה הולכים ללא נשמה – אין להם נשמה, מכרו את נשמתם לשטן, לא נשארו ערכים. פעם הייתה יהדות, פעם הייתה ארץ ישראל, פעם הייתה עזרה לחלשים, הייתה פעם נשמה בהנהגה של מדינת ישראל, היום זאת הנהגה בלי נשמה. אין כלום, לא נשאר שום דבר, דואגים רק לג'ובים, לכיסאות. גם החוקים שכאילו הם מביאים שבאים לעזור, עוזרים רק לחברים שלהם. החלשים באמת לא מקבלים כמעט כלום. ביטן לא אמר את המספר, 1.4 מיליארד שקלים מתוך 2 מיליארד שמוקצים בחוק הזה הולכים לשלושת העשירונים העליונים, כך לפי הנתונים של משרד האוצר. אנחנו ביקשנו בוועדה, אמרנו, תנו רבע נקודה. תורידו מהם, תנו יותר למענק מס הכנסה שלילי. תנו ליותר אנשים. לא הסכימו בשום פנים ואופן. אז זה – מלכיה ושריה הולכים ללא נשמה.ומה עכשיו השינוי הקל? אם מועצת השורא מכריזה מלחמה, לא תחיה כל נשמה. מועצת השורא שולטת פה ביד רמה בממשלה הזאת, בלי הנשמה, שהשאירה לנו מדינה בלי אדמה. מועצת השורא, אם היא פוצה פה, כולם עומדים. מנסור עמד בשבוע שעבר פה למטה, וכל העיתונאים, כל ממשלת ישראל – בנט עשה אוזנו כאפרכסת לשמוע מה מנסור יגיד. ומנסור – מה מועצת השורא תגיד. אם מועצת השורא מכריזה מלחמה, לא תחיה כל נשמה, אין ממשלה. זה המצב שלנו.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","אתה עושה מעשה לא הוגן, אתה יודע למה? ככל שאתה מגדל את מנסור אתה מייסר את אחמד טיבי. למה אתה עושה את זה?","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,חס ושלום. אני רוצה ששניהם לא יהיו כאן.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,"שלמה, מה זה – – –","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"לא יהיו כאן. אני חושב שמי שלא מכיר במדינת ישראל כיהודית ודמוקרטית ומחבק מחבלים, לא צריך להיות בכנסת ישראל. זאת דעתי, והצבעתי עליה גם בוועדת הבחירות. מה שנהיה כאן זאת פשוט חרפה.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,"שלמה, אני רוצה לתת לך עצה: כדי שאנשים יאמינו לדברים שאתה אומר – – –","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"מאמינים לי, תאמין לי, מאמינים לי. אני, יום למוחרת הבחירות אמרתי עליך: בשום פנים ואופן לא.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,"אני הקשבתי לך – – – תקשיב לי למשפט אחד – – – אם אתם רוצים לבקר את הממשלה, בסדר, אבל תעשו את זה בהוגנות כדי שאנשים יאמינו לכם. אם אתם מגזימים, הדברים שעכשיו אמרת, אנשים לא יאמינו.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,מה הגזמתי?,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,"בכל דבר אתם מגזימים, בכל דבר. בואו דברו דברים שהם ריאליים, מציאותיים. דברו בהוגנות כדי שאנשים – אני נותן לך עצה שתעזור לך.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"תגיד לי, מנסור – – –","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,דברו בהוגנות כדי שאנשים יאמינו למה שאתם אומרים.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,אבל אנשים רואים את זה בחדשות.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר",להתכנס לסיכום. תודה.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,אנשים רואים את זה בחדשות.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד אמסלם,הליכוד,,"רק שנייה, מנסור. מאזן גנאים אמר שכל שהיד – כתר – לא, לא, אל תעשה לי את הפרצוף העדין שלך. תגיד לי אתה, תענה לי אתה.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"דודי, תן לי משפט סיום.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד אמסלם,הליכוד,,"למה אתה כל הזמן משקר בעברית? אני שומע אותך. אגב, שלחתי לך גם את ההקלטה שלך מאחורי הסברס. מה אמרת אתה על מה שהיהודים עשו, ששדדו את האדמות של הפלסטינים. אתה אמרת.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,"דוד, דוד.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד אמסלם,הליכוד,,"אתה, אתה, אתה משקר. כאילו מתק שפתיים. אתה מדבר בערבית ככה וליהודים ככה.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,דוד.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"רגע, לפני ""דוד"", תן משפט סיום ואחר כך ""דוד"".","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,"דוד, אני אומר לכם, חברים. בואו נסתכל קדימה, בואו נסתכל לעתיד, בואו ננסה להגיע להסכמות.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"מה עתיד, אתה רק לפני שבועיים – – –","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד אמסלם,הליכוד,,– – – אל-אקצא – – –,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","מנסור, דוד אמסלם, חבר הכנסת מנסור.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד אמסלם,הליכוד,,הרי החבר שלך אמר שהיהודים מטנפים את אל-אקצא ברגליים.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","חבר הכנסת עבאס, מנסור עבאס, דוד אמסלם, אני מבקש לאפשר – – –","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,"הקשבת למה שאמר יואב גלנט? הקשבת למה שאמר יואב גלנט, לחסל אותי? לחסל – – –","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","תודה, תודה. אני מבקש לאפשר לחבר הכנסת קרעי לסיים.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,דוד אמסלם,הליכוד,,הוא אמר שאנחנו – – –,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","דודי, זה לא יסתיים, זה לא ייגמר. מנסור עבאס, אני מבקש לאפשר לקרעי לסיים.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,אני רוצה משפט סיום.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר",יש לך משפט סיום. בבקשה.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"אתה בעצמך, חבר הכנסת עבאס, לא יכול לרחוץ בניקיון כפיך. אתה עמדת ועודדת את הפורעים בהר הבית.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר",נא לסיים.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"אתה עודדת את ההסתה. אמרת, אנחנו נקים כאן מדינה פלסטינית שבירתה ירושלים, כולל הר הבית. מה שקורה ברחובות, הטרור שמרים את הראש, זה כי אתם יושבים בממשלת ישראל. אתם כולכם לא יכולים לרחוץ בניקיון כפיים.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","תודה, תודה. חבר הכנסת מיקי מכלוף זוהר – איננו.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,השארתם לנו ארץ ללא אדמה.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","חברת הכנסת אורלי לוי אבוקסיס, בבקשה. אבקסיס. כל פעם שאני קורא לך מהדוכן ""אבוקסיס"", יש צופה שכותב לי, ""אבקסיס"".","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,"שלמה, אם יש מדינה פלסטינית, אני חושב שמי שאמר את זה זה בנימין נתניהו.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,קטי קטרין שטרית,הליכוד,,"נו באמת. אתם המצאתם את המושג הזה. מהיום שהקמנו את המדינה המצאתם את המושג הזה. אין מדינה פלסטינית כי אין עם פלסטיני. אין עם כזה, אין, זאת המצאה שלכם. הוא משך אתכם באף.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,מנסור עבאס,"רע""מ – רשימת האיחוד הערבי",,– – –,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","קטי, אני מבין שבאת רעננה. תודה, מנסור, תודה.בבקשה, חמש דקות לרשותך.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,אורלי לוי אבקסיס,הליכוד,,"תודה לך, אדוני היושב בראש, אבל הערת אגב: אמרת קודם לגבי אבקסיס, אבוקסיס, אביקסיס. אנחנו צריכים לזכור שהיו פה פקידי סוכנות שקיבלו את העולים מארצות ערב. לאוזן שלהם – –","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר",זה לא נעם.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,אורלי לוי אבקסיס,הליכוד,,"– – מה שהצטלצל כמו אדרי, אדרעי ודרעי היו אותו דבר. מבחינתם, אם הם הגיעו ממרוקו, אז זה אבו, אבו, אבו, מה שלא נכון. הבסיס בכלל של אבקסיס זה אביקציץ. גם רב גדול היה שם במשפחה. זאת המורשת של בעלי, אז גם עליה צריך לשמור, גם בשביל הדורות הבאים.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר",החכמנו.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,אורלי לוי אבקסיס,הליכוד,,אז זה היה 60 שניות על שיבוש שמות.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,קטי קטרין שטרית,הליכוד,,"כנ""ל לגביי. לאבא אמרו: אין פרז, יש פרץ. היינו פרז, אנחנו פרז. אמרו: אין פרז, יש פרץ.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר",אם נתחיל למנות את כל העוולות שהיו בעבר – – –,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,אורלי לוי אבקסיס,הליכוד,,אז תעצור לי את השעון.,"הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יעקב מרגי,,"היו""ר","אני מחדש לך את האיפוס. בבקשה, חמש דקות לרשותך.","הצעת חוק הגדלת נקודות זיכוי להורים במס הכנסה והגדלת מענק עבודה (הוראת שעה), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
