knesset,session,speaker,party,role,text,subject,sub_subject
,,אחמד טיבי,הרשימה המשותפת,,אני מסיים.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אתה מנוסה פה בכנסת, נכון?","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,כן.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אז אתה יודע שאו שאתה מתייחס לחוק ואז מתנגד, או שאתה לא מתייחס ונגמר הזמן.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,איתמר בן גביר,הציונות הדתית,,– – –,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","חבר הכנסת בן גביר, אתה אפילו לא הספקת להיכנס, וכבר עושה בלגן.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,איתמר בן גביר,הציונות הדתית,,אני אומר את האמת.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר",אז אני מבקש לא לעשות את זה.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,איתמר בן גביר,הציונות הדתית,,– – – מדינת ישראל.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","יש פה הצעת חוק בתמיכת הממשלה, גם של חברי אופוזיציה. אתה נכנסת וכבר עושה בלגן. תן לפחות שתי דקות לנשום אוויר. בבקשה, אדוני, אני מבקש לסיים במשפט אחד.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"האמת היא, רק אמרתי פראי אדם, וזה קיבל ביטוי. תודה רבה.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","– – –תודה רבה. תודה רבה לחבר הכנסת טיבי. חבר הכנסת יעקב אשר, ביקשת גם להתנגד לחוק. בבקשה.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,– – –,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","שאלה מצוינת. במסגרת תקנון הכנסת סעיף 77(ד), חבר כנסת רשאי להביע התנגדות לחוק, נכון? אך אם אתה מסכים, אז יושב-ראש הישיבה רשאי גם להפסיק אותו.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,לא הבנתי.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אם הוא עכשיו יגיד שהוא מסכים לחוק והוא ביקש התנגדות, אז אני כיושב-ראש הישיבה רשאי להפסיק אותו.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,אני לא אמרתי אם אני מסכים או לא.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אז בגלל זה אמרתי לך שנתתי לך זמן מעבר לשלוש דקות, בגלל שלא התייחסת לחוק. כולנו אוהבים ללמד פה את האחרים על התקנון, ואף אחד לא עומד בתקנון.בבקשה, אדוני, שלוש דקות לרשותך. אתה גם סגן יושב-ראש הכנסת, אתה גם יודע את הנהלים. תודה.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,רואים שאתה יושב-ראש חדש.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,"עמיתי סגן יושב-ראש הכנסת, ברכות – אתה עוד חדש, זה החודש הראשון. גם אני, אז אני לא באמת אביע תמיכה בחוק, אני מביע תמיכה במגישי החוק, על סדרת חוקים טובים. לגבי החוק של היום, תחכה לסוף הנאום שלי ותדע למה אני מתכוון.אני רוצה לומר דווקא משהו לסגן השר יאיר גולן. שמעתי אותך כאן. אתה מדבר על אלה שקוראים לראש הממשלה ""בוגד"". אין ספק שזאת מילה קשה, ואין ספק שזאת מילה שצריך לא להשתמש בה, בטח לא בקונוטציה הזאת. אז קודם כול, איך אומרים? לפני שאתה אומר לאחרים, אנחנו גם צריכים לחשוב פעמיים לפני שאנחנו מדברים. כשאני מתייחס להתבטאויות אחרות שהיו מיוחסות לך, אם זאת ההתבטאות הכי ידועה על תתי-אדם, לא משנה שאתה התכוונת לאדם אחד או שניים, אבל זה יצא קצת יותר. גם זה מסוכן. גם זה מסוכן מאוד. וכשאתה אומר על חבר הכנסת שקלי שהוא בא מאשפתות, גם זה מתחיל להיות מסוכן.אני רוצה להסביר לך שבחלק הזה של בוגד יש שתי קונוטציות: יש בוגד במדינה, בוגד בעם, ויש אדם שהבטיח לבוחריו דברים שהם ליבתיים, בליבת חייהם או חייהם עצמם, דברים ברורים, דברים ברורים. קח את הרזומה שלך. אחת הבעיות שאתה סובל מהן היא שאתה אומר את מה שאתה חושב, ואתה לא מחליף את דעותיך, אז יש כאלה שחולקים עליך ויש כאלה שלא. אבל כשבא אדם ואומר לאנשים: תצביעו לי, כי אני הולך להסדיר לכם, למשל, את ההתיישבות הצעירה, את הבית שלכם, הולך לשמור עליכם איפה שאתם חיים, ואחר כך הופך את עצמו לגמרי, הם צועקים לו ""בוגד"", אבל הם מתכוונים: אתה בוגד בנו.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יאיר גולן,מרצ,,היית ראש עירייה. אתה יודע שאם – – –,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,"רגע, רגע. אני זוכר שהייתי ראש עירייה.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יאיר גולן,מרצ,,אתה יודע שאם לא הייתה – – –,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,"אני גם זוכר דבר אחד – שהמילה של איש ציבור צריכה להיות מכובדת; לא רק לדבר אליו מכובד, אלא הוא צריך לכבד גם את מילתו. לכן אם הגענו למצב שראש ממשלה מקבל כאלה ""מחמאות"" מציבור שהוא לא רק ציבור שהוא תת-אדם, גם מציבור אינטליגנטי מאוד, שגר איפה שהיום הוא היה בביקור ניחומים – הם מרגישים שהוא הזניח אותם, הם מרגישים שהוא רימה אותם – –","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יאיר גולן,מרצ,,– – – גורמים להסתה.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,– – הם מרגישים שהוא שיקר להם.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","– – – גורמים להסתה.אדוני, תודה. נגמר הזמן.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,טוב שאתה מגן עליי כשמפריעים לי.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","תראה, אתה מנהל איתו שיח. אם לא היית פונה אליו, הייתי מגן עליך, אבל אתה פונה אליו, נכון? הוא משיב לך.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,אני פונה לאולם.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","לא, אמרת סגן השר, אמרת יאיר גולן.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,אתה פשוט מפריע המון.,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","נא לסיים, בבקשה. שני משפטים לסיום. תודה.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב אשר,יהדות התורה,,"תודה רבה. ביקשתי אחד, נתת לי שניים. יאיר גולן, כשאדם אומר: בגדת בי – בי, ברמה האישית – הוא לא מתכוון לבגידה במדינה. אני אומר שלא צריך להשתמש במילה הזאת, אפשר להגיד את זה אחרת, אפשר להגיד פשוט שקרן, כששיקר לאנשים ואמר להם: אני אשמור לכם במקומות שבהם אתם נמצאים, והזניח אותם בשביל האקזיט שלו. אז אולי הוא לא בוגד, אבל הוא רמאי ציבורי.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","תודה רבה לחבר הכנסת יעקב אשר.אם כך, אנחנו נעבור להצבעה על הצעת חוק הגנת הצרכן (תיקון – חובת הקלטה של עסקה טלפונית), התשפ""א–2021, של חבר הכנסת איתן גינזבורג. ההצבעה תהיה הצבעה אלקטרונית. הצבעה.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","בעד – 21, אין מתנגדים. אני קובע כי הצעה זו עברה בקריאה טרומית.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אורי מקלב,יהדות התורה,,– – –,"הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","אפשר גם להוסיף את קולו של חבר הכנסת מקלב. אם כך, 22 בעד. ההצעה הזאת תעבור לוועדת הכלכלה להמשך דיון.אנחנו עוברים להצבעה על ההצעה השנייה, של חברת הכנסת אורלי לוי אבקסיס. הצבעה.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","בעד – 20, אין מתנגדים. אני קובע כי הצעה זו עברה בקריאה טרומית, ותועבר להמשך דיון בוועדת הכלכלה.אנחנו עוברים להצעת החוק השלישית, המוצמדת, של חברת הכנסת אימאן ח'טיב יאסין, נעבור להצבעה. הצבעה.","הצעת חוק הגנת הצרכן (תיקון – תיעוד שיחות בין צרכן לעוסק ומסירתו לצרכן), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יבגני סובה,,"היו""ר","בעד – 19, אין מתנגדים. אם כך, אני קובע כי הצעת חוק זו עברה בקריאה טרומית ותועבר להמשך דיון בוועדת הכלכלה.[הצעת חוק פ/213/24; נספחות.]","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,יבגני סובה,,"היו""ר","אנחנו נעבור לנושא הבא בסדר-היום – הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021, של חברת הכנסת קרן ברק. חברת הכנסת ברק, בבקשה.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,קריאה,,,– – –,"הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,יבגני סובה,,"היו""ר","מהמקום, סליחה. נכון, צודקת, הנמקה מהמקום. בבקשה, גברתי, יש לך דקה. תכף אפעיל את השעון, אבל תנמקי בבקשה את ההצעה. בבקשה.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,קרן ברק,הליכוד,,"כבוד היושב-ראש, כנסת נכבדה, הצעת החוק הזאת מגיעה להסדיר משהו שהיה אמור להיות מובן מאליו מאז ומתמיד. זה מוזר שזה לא קרה. הגישה אותה לראשונה חברת הכנסת אורלי לוי בכנסת – אנחנו כבר לא זוכרים – וכשהיא ישבה בממשלה, אני הגשתי את הצעת החוק הזאת כהצעת חוק פרטית.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,יעקב אשר,יהדות התורה,,ליברמן לא הסכים.,"הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,מיכל רוזין,מרצ,,לא הסכים – – –,"הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,קרן ברק,הליכוד,,"מה? טוב, מיכל, את באמת מפריעה לי בחוק הזה? אני לא מבינה. זה מה זה לא מתאים.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,אורלי לוי אבקסיס,הליכוד,,את צריכה לשמוח.,"הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,קרן ברק,הליכוד,,"כן, את אמורה לתמוך.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,מיכל רוזין,מרצ,,בשביל זה אני פה.,"הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,קרן ברק,הליכוד,,"אוקיי. בקיצור, הצעת החוק הזאת היא יוזמה מבורכת של חברת הכנסת אורלי לוי שאני אימצתי כשהיא הייתה בממשלה והגשתי אותה כפרטית. היום אנחנו מגישות כל אחת בנפרד את הצעת החוק הזאת, שבעצם מסדירה משהו שהיה אמור להיות מאז ומתמיד. אני לא מצליחה להבין את האבסורד שהיה קיים, ואנחנו בעצם מנרמלים את המצב האבסורדי שהיה.עצמאית שמנהלת עסק ומשלמת כל ימי חייה ביטוח לאומי כמו כל אזרח במדינת ישראל, ברגע שהיא יולדת, היא מקבלת דמי לידה, אוסרים עליה בעצם לעבוד כאילו היא שכירה. אסור לה לעבוד כל תקופת חופשת הלידה שלה כתנאי לקבלת דמי הלידה. אבל מה ההבדל בין שכירה לבין עצמאית? עצמאית – העסק בנוי עליה. היא צריכה לפרנס, היא צריכה לשמור שהעסק יהיה קיים גם אחרי שהיא תחזור מחופשת הלידה. היא לא יכולה לעצור את כל החיים, להגיד ללקוחות שלה: חבר'ה, שלושה וחצי חודשים אני לא נמצאת פה, תבואו בעוד שלושה וחצי חודשים ונתחיל את הכול מההתחלה; היא חייבת לשמור את העסק חי וקיים. ובשלב הזה בעצם אומרים לה: לא, אסור לך להיכנס לעסק. יותר מזה – ביטוח לאומי מתנה בזה שהיא לא תבוא אף פעם לעסק, זאת אומרת, אם היא צריכה לבוא לחתום על צ'קים, אם היא צריכה לבוא לראות איך העובדים עובדים – לפעמים היא עצמאית עם עסק – –","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,יבגני סובה,,"היו""ר","תודה, קרן.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,קרן ברק,הליכוד,,"– – פרטי, לבד, אחד ויחיד, היא עצמאית בפני עצמה. אומרים לה: את לא יכולה.את האבסורד הזה אנחנו רוצים לסגור היום. עצמאית לא תצטרך לבחור בין להיות אימא טובה לבין העסק שלה שימשיך לפרנס אותה, בין קריירה לבין אימהות. זה יוכל לבוא בכפיפה אחת – גם להיות אימא וגם להיות בעלת עסק וקרייריסטית. את העוול הזה אנחנו פותרים היום בהצעת החוק הזאת. אני מבקשת את התמיכה של כולם. תודה.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת קרן ברק)
,,יבגני סובה,,"היו""ר",תודה רבה לחברת הכנסת קרן ברק.[הצעת חוק פ/1715/24; נספחות.],"הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,יבגני סובה,,"היו""ר","להצעה הזאת הוצמדה הצעה. יש הצעה בנושא דומה של חברת הכנסת אורלי לוי, שגם תנמק מהמקום. רבותיי, הנמקה מהמקום זה דקה, לא שלוש וחמש דקות.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,קרן ברק,הליכוד,,זה שלוש דקות.,"הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,יבגני סובה,,"היו""ר","לא, זה דקה. אני מבקש בדקה לנמק את הצעת החוק. תודה. חברת הכנסת, אורלי לוי אבקסיס.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,"אדוני היושב-ראש, אדוני שר הרווחה, חבריי חברי הכנסת, אני רק אזכיר שתפקידנו העיקרי כמחוקקים הוא לחוקק חוקים ולתקנם בהתאם לצו השעה, ויהי מה. מציאות משתנה, המודרנה נכנסת, ומספר הנשים שנהפכו לעצמאיות – אי-אפשר להתעלם מהשוני בין שכירה לבין עצמאית. עצמאית שלא תגיע למקום עבודתה אחרי הלידה ולו אפילו רבע משרה, אנחנו מבינים שהיא בעצם סוגרת את העסק. הקליינטורה שלה תלך הלאה, תלך למקומות אחרים. לא יהיה לה עסק לחזור אליו. למזלי הרב, גם בכנסת העשרים וגם בכנסת הזו שני שרי רווחה היו פתוחים לשמוע. אז בכנסת העשרים העברנו את החוק הזה בטרומית. סיכמתי עם שר הרווחה דאז חיים כץ, העברנו את זה גם בתקנות. לצערי הרב, התקנות האלה בעצם לא תיקנו את המצב. רק 10% מאותן נשים ידעו על האירוע, מיצו את הזכויות. כל השאר לא רק שלא מיצו את הזכויות – יכול להיות שלחלקן נסגרו מקומות העבודה, נסגרו העסקים, וגם פוטרו שכירים.אני רוצה לפנות לשר הרווחה מאיר כהן – להגיד לך תודה רבה, גם על היכולת שלך לראות מעבר לפוליטיקה, מעבר לקואליציה ואופוזיציה, להבין שהתקנות אז וההסדר שהגענו אליו לא באמת מיצה את עצמו הלכה למעשה בשטח – עובדה שהרבה נשים לא עשו את מיצוי הזכויות שלהן – ועל היכולת להגיע איתך לדין ודברים. 90% לא מיצו את הזכויות האלה. קודם כול זה שנתתם לנו את הפרטים ובדקתם וראיתם שיש צורך בזה – אני רוצה לומר גם: יש לך מילה. כבר פעמיים ביקשת ממני להסיר את הצעת החוק ולנסות להגיע לדין ודברים; פעמיים לקחת את הנושא הזה, וכמו שהבטחת אכן עשית. זה עבר בוועדת שרים בתמיכה. אני רוצה להודות לך ולהזכיר שאנחנו חברי כנסת, שאנחנו רואים את המציאות, לפעמים אנחנו מקבלים אותה מהשטח, לפעמים מאנשים פרטיים, לפעמים מגופים כאלה או אחרים. התפקיד שלנו הוא לראות איך אנחנו מיטיבים עם הציבור, ובנושא הזה אני שמחה שיש קונסנזוס. אני מבקשת מהכנסת לתמוך, ובעזרת השם אנחנו נגיע הפעם גם לקריאה השנייה והשלישית. תודה.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,יבגני סובה,,"היו""ר","תודה רבה לחברת הכנסת אורלי לוי אבקסיס. שר הרווחה והביטחון החברתי מאיר כהן, בבקשה, אדוני, עשר דקות לרשותך.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"אדוני היושב-ראש, חברות וחברי כנסת נכבדים, אני רק רוצה להבהיר כמה פרטים כדי שנבין על מה אנחנו מצביעים.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,יבגני סובה,,"היו""ר","רק שנייה. חבר הכנסת טיבי, אתה ביקשת אחר כך להתנגד, נכון? אז תכבד בבקשה את השר ואת יוזמי החוק. אתה מדבר גם עם הגב, גם מדבר וגם מפריע. תודה רבה.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"רק אסביר. סעיף 49 לחוק הביטוח הלאומי קובע כי דמי הלידה המשולמים למבוטחת בעת חופשת הלידה ישולמו לה בעבור העובדה שהיא אינה עובדת בזמן חופשת הלידה. על פי החוק, אם מבוטחת עובדת בתקופה זו, היא אינה זכאית כאמור לדמי הלידה. זה החוק. הצעת החוק שבנדון מבקשת לקבוע כי עצמאית שעבדה בזמן חופשת הלידה תהיה זכאית לדמי הלידה בתנאים הבאים: היקף עבודתה אינו עולה על 40 שעות לחודש; היא עבדה כעצמאית בתקופה של 12 חודשים לפני הפסקת העבודה; העסק שבבעלותה הוא עסק זעיר או עסק קטן.יש לזה משמעות מאוד מאוד גדולה לעסקים זעירים, לעסקים קטנים. כשמחייבים לצאת לחופשת לידה ומתנים את התשלום, זה באמת יכול להרוס עסק כזה, במיוחד עסקים קטנים, נניח זעירים, של עד 100,000 שקלים. גברת עמלה והלכה ללמוד והכשירה את עצמה, ואומרים לה: לא תקבלי כסף אם את מגיעה למקום העסק שלך.אני רוצה לברך את חברות הכנסת – אורלי התעקשה על זה וקרן ברק – שמעלות את הסוגיה הזאת. זו סוגיה חשובה, זו סוגיה שקשורה לעשרות אלפי נשים שלעיתים הן לא בעלי העסקים הגדולים, שתמיד יודעים לכסות אותם, אבל צריך לתקן את העוולות. ניהלנו שיחות מקצועיות, אני ביקשתי למשוך את זה כמה וכמה פעמים, וישבנו. הנתון הכי חשוב שאני נותן, שבעטיו צריך לתמוך בהצעת החוק הזאת, שלמרות שזה כתוב בתקנה, רק 10% ממצות את הזכות הזאת – – –","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,אורלי לוי אבקסיס,הליכוד,,– – – התקנה.,"הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"90%. אז היו כאלה שאמרו לי: תשמע, מאיר, זה כתוב בתקנה – לא. לעיתים צריך לעשות, לכתוב את החוק ולהדהד אותו, כי זה חלק ממיצוי הזכויות.אז אני מציע, אני מבקש לתמוך. זה בתמיכת הממשלה, אני מבקש לתמוך בחוק. גם לאורלי וגם לקרן, אני מאוד מבקש שאנחנו נמשיך תוך כדי תיאום. כך צריך לעשות. זה דבר חשוב. אני מבקש מכולם לתמוך בחוק. תודה רבה.","הצעת חוק הביטוח הלאומי (תיקון – דמי לידה לעצמאיות – מתן זכות לעבודה חלקית), התשפ""א–2021",(הצעת חברת הכנסת אורלי לוי אבקסיס)
