knesset,session,speaker,party,role,text,subject,sub_subject
,,אופיר כץ,הליכוד,,באיזו שנה?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"סליחה, ב-2012. התבלבלתי. רציתי לראות שאתה קשוב.לאור חשיבות הנושא, פותחו חומרי לימוד מגוונים ומתקיימים ימי עיון למורים בשיתוף בית מורשת יהודי בבל, במטרה להרחיב ולהעמיק את הידע. בשנים האחרונות התקיימו יחד עם בית מורשת יהודי בבל שני ימי עיון למורים להיסטוריה, ובהם השתתפו מאות מורים; יום אחד הוקדש כולו ללמידת נושא הפרהוד, והיום הנוסף עסק בהשלכות הפוגרום על יהודי עיראק. לצד אלה, השנה – בכל שנה – בהתקרב חג שבועות, המשרד מפיץ לקהילת המורים להיסטוריה חומרים ייחודיים בנושא ואף ממליץ לעסוק באירוע גם בכיתות הנמוכות יותר. הפיקוח על הוראת ההיסטוריה ימשיך לשקוד על פיתוח הנושא ולהטמיע אותו כחלק מהנושאים הגדולים והחשובים אשר עיצבו את ההיסטוריה הציונית של המדינה.עד כאן תשובתה של שרת החינוך. עכשיו אני רוצה להגיד לך, חבר הכנסת כץ, כאלהרר שחברה בממשלה שיש בה גם ברביבאי וגם כהן וגם ביטון, אני רוצה להציע לך הצעה אחת: אפשר לדבר על פוליטיקה, אבל כשאתה מכניס את המזרחיות מול האשכנזים זאת סתם הסתה. זה לא במקום. אתה יודע היטב שזה לא העניין. יש לך טענה? תתמודד עם הטענה.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,זאת הטענה.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"תקשיב, זאת טענה – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,ינון אזולאי,"ש""ס",,"גברתי השרה, הוא חצי אשכנזי – מותר לו. אני, אם הייתי אומר את זה היית אומרת לי. הוא, יש לו גם זה וגם זה.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"אני מרגישה שיש פה איזה ניסיון נוסף ובאמת מתגלגל ל""אנחנו"" ו""הם"". אין ""אנחנו"" ו""הם""; בסוף גם אתה וגם אני חיים באותה מדינה, הילדים – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"– – – למה ברל כצנלסון כן והפרהוד לא? תסבירי לי מה ההיגיון. זה לא עולה כסף, זה לבוא לציין את זה פה, זה הכול. למה לא?",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"רק שנייה. אני אומרת את האמת, אני לא מכירה את הצעת החוק.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"זה לא עולה כסף, זה לבוא לציין את זה פה, זה הכול. למה לא?",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"אני אגיד לך מה תשובתי. אני לא ראיתי את ההצעה לנגד עיניי. אני אומרת לך שלציון יום בכנסת – ואתה יודע את זה, אתה ח""כ ופרלמנטר מאוד יעיל ומוצלח – אתה לא צריך חקיקה כדי לציין יום בכנסת.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,אז למה עשיתם לברל כצנלסון?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,אני לא בטוחה שיש יום ציון.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,מחר עולה החוק.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,אז אני אבדוק אותו. אני אומרת לך – – –,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,על זה בדיוק הטענה שלי: למה הוא כן והפרהוד לא?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,ינון אזולאי,"ש""ס",,תרשו לו להצמיד.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,מה קשור להצמיד?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,ינון אזולאי,"ש""ס",,"מה זה ""מה קשור"" – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"לברל כצנלסון? חבר הכנסת אזולאי, לא מתאים לך. אתה פרלמנטר טוב.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,ינון אזולאי,"ש""ס",,– – – את אומרת שזה לא – – –,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"שמע, אני אומרת לך, באמת אני אומרת לך: בגלל שאני מכירה אותך ואת היושרה שלך, ואני יודעת שגם אתה לא מאמין לטיעון הזה.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,אני מאמין בכל מילה שאמרתי פה – – –,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"זה טיעון – לא, לא, לא. אתה משתמש בטיעונים פוליטיים כדי לייצר – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"תוכיחו לי אחרת. אין לכם הסבר, קארין, אין לכם שום הסבר למה אתם לא מאשרים לי להעלות את זה כחוק. את לא יודעת לענות לי. אתם – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"סליחה, אני אומרת לך – הינה, עניתי את תשובתה של שרת החינוך.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,היא לא קשורה בכלל.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,מה זה לא קשורה? היא השרה הממונה.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,היא לא קשורה לחוק. היא לא – – –,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,היא השרה הממונה על חומר הלימודים.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"זה הצעה לסדר-היום, להנציח את זה פה, אנחנו מדברים על להנציח בכנסת.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,יבגני סובה,,"היו""ר","לא, חבר הכנסת כץ, אתה רוצה שזה ייכנס ללימודים, נכון? אז מן הסתם חשוב לשמוע את עמדת שרת החינוך בוועדת השרים.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"היא גם יוצאת עיראק. ניסיתי לגייס אותה, לרתום אותה, אבל משום מה לא כל כך הצלחתי.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"אז אתה מבין שזה לא – אז זה לא עובד, הטענה שלך.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"לא, אולי בממשלה אחרת היא הייתה יותר מגויסת.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"אה, הבנתי.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,יבגני סובה,,"היו""ר","לא, גברתי השרה. אני מבין שלא הייתה הצבעה בוועדת שרים. נכון, חבר הכנסת כץ?",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,לא הייתה הצבעה.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"ביקשו ממני לדחות, כן.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,יבגני סובה,,"היו""ר",ביקשו ממך לדחות בטענה – – –,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,חבר הכנסת כץ – – –,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"שיש – – – ועדה, נדון בוועדה ואז – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,יבגני סובה,,"היו""ר",ועדה של מה? איזו ועדה בדיוק?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,אני לא מכירה את הוועדה.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"של משרד התרבות, שהם ריכזו את ימי הציון שרוצים לעגן בחקיקה. אמרו לי: ניקח גם מפה וגם מפה. ה""גם מפה"" של הצד שלנו נדחק, הכול, ולקחו רק – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"אני אגיד לך, אני יושבת בוועדת השרים לחקיקה, ואני אומרת לך שבכל שבוע מעבירים – לדעתי בשבוע שעבר רוב הצעות החוק שעברו היו של האופוזיציה. ואני, איך נאמר, ישבתי באופוזיציה ולא ראיתי הגינות כזאת מהצד של הקואליציה דאז.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,– – –,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"אז אני אומרת לך, חבר הכנסת כץ, אני הייתי שוקלת היטב את הטענות שאתה טוען ובודקת אותן, ובודקת – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"אני עומד מאחורי כל מילה, מאחורי כל טענה, ואחרי כל מה שאמרת הייתי מצפה ממך, בתור אלהרר, להגיד לי: תשמע, אולי נעשה לך פה עוול, בוא אני אנסה לעזור לך.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"ואני אומרת לך, אם אתה מרגיש שהוועדה שהוקמה לא עשתה את העבודה כפי שאתה ציפית, תעשה את המעשה שאני הייתי עושה במקומך: מעלה את זה לוועדת שרים.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,זה היה כבר בוועדת שרים. אני לא צריך.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"לא, אם אתה טוען – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,יבגני סובה,,"היו""ר",לא הייתה הצבעה.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"– – שזה לא קיבל התייחסות בוועדת שרים, תעלה את זה לוועדת שרים.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,ותתמכי בוועדת שרים?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,אני אראה קודם את ההצעה. לא הגון?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,זו ההצעה – להנציח את זה בכנסת.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"בסדר, צריך לראות מה כתוב.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,את תתמכי בלהנציח את זה בכנסת? זה מה שכתוב.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"אני אומרת לך, כשלעצמי אני לא חושבת שצריך חוק כדי להנציח יום בכנסת.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,אז למה את ברל כצנלסון אישרתם?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,לא יודעת.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,את בוועדת שרים – – – לדעת.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,אני חושבת שיש בחוק מעבר להנצחה.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"יש גם להקים מועצה, נכון. אבל זה גם הנצחה בכנסת.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,אז אתה מבין את השוני?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,אז אתם רוצים שאני אקים מועצה?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,אתה רוצה להקים מועצה – תציע.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"אתם רוצים שתהיה לזה עלות? לא, אתם לא רוצים עלויות. רוצים רק להנציח.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,אני חושבת שיש פער בין ההצעות.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,ינון אזולאי,"ש""ס",,"בואי, הוא עקשן, לא ילך לך איתו.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"לא, הכול בסדר – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,ינון אזולאי,"ש""ס",,הוא צודק.,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"ינון, הוא לא צודק, ואתה, אל – – –",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,ינון אזולאי,"ש""ס",,הוא צודק. את רוצה שאני אראה לך כמה חוקים אז אושרו לכם?,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,יבגני סובה,,"היו""ר","יש לי הצעה, גברתי השרה. סיימת?",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,"כן, סיימתי.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,ינון אזולאי,"ש""ס",,– – –,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,יבגני סובה,,"היו""ר","בסדר, יש לנו חוקים בהסכמה שצריכים להעביר. אני חושב שדווקא היום הוא דוגמה ליום של הסכמות. אני חושב שנושא כל כך חשוב, שהעלה חבר הכנסת כץ, הוא נושא שמן הראוי שיידון גם בוועדת החינוך. אני מציע לך, באמת, בתור חבר, קודם כול תגיש בקשה לדיון מהיר בוועדת החינוך. זה דבר ראשון. אני חושב שאם יצטרפו חברים נוספים לבקשה שלך, ועדת החינוך תוכל לדון בנושא הזה, ובוועדה תוכל להעלות בין היתר טיעונים לגבי מה עושים עם החוק הזה.שוב, אני לא נכנס עכשיו להסכמות בין הקואליציה לאופוזיציה, אבל סביר להניח שהחוק הזה, כפי שאתה טוען, שהוא לא דורש שום עלות תקציבית ואין שום דבר – אני, אתה יודע, לא עיינתי לעומק בחוק הזה – אני חושב שדבר כזה חייב להיות בהסכמה מלאה. בסופו של דבר, כל חוק שמציין אירוע כל כך טרגי בהיסטוריה של עמנו חייב להיות בהסכמה רחבה. אתה יודע, אתה לא יכול עכשיו לציין את מה שאתה רוצה ומצד שני לא לציין, למשל, פוגרומים בקישינב, לצורך העניין, או פוגרומים במדינות נוספות. לצערי, כפי שנאמר פה, ידענו זמנים קשים מאוד בהיסטוריה שלנו. לכן מה שאני מציע לך, באמת תגיש בקשה לדיון מהיר בוועדת החינוך.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,אופיר כץ,הליכוד,,"לא, זה לא ייתן כלום.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,יבגני סובה,,"היו""ר","לא, אני מציע לך לקיים דיון בנושא הזה, להעלות את זה לסדר-היום, ואז אנחנו נוכל לראות כיצד לקדם את העניין הזה. יכול להיות שגם אנחנו נצטרף. אני עכשיו שמעתי פעם ראשונה על הצעת החוק שלך, אני חייב להודות. אני יודע על האירוע ההיסטורי הזה, כמובן, אבל זו פעם ראשונה ששמעתי שביקשו ממך פעמיים לדחות. יכול להיות – אתה יודע מה, תעדכן גם חברי קואליציה, ואנחנו נשמח באמת לראות כיצד מקדמים יוזמה מבורכת כזאת. אני חושב שזו יוזמה מבורכת וחשובה מאוד.עצם העובדה שאתה בא מהעניין האישי ומהמשפחה שלך, אני חושב שזה מבורך. גם אני מביא לכנסת הרבה דברים מהמשפחה שלי, מהמקורות שלי, מהשורשים שלי, וזה דבר שמתקבל, וחשוב לעשות את זה בכנסת ישראל.",ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,קארין אלהרר,,שרת האנרגיה,– – –,ציון אירועי הפרהוד – הפרעות שנערכו בקהילה היהודית בבגדאד,
,,יבגני סובה,,"היו""ר","בסדר. אני חושב שכל הטיעונים והאמירות לא נכנסים לחוק. חוק צריך להיות משהו שמוסכם על כולם, ואנחנו נדבר על זה. אתה יודע מה, לחוק אתה לא יכול להכניס את התחושות הסובייקטיביות, אז זה מה שננסה לקדם. בסדר? אם כך, אנחנו נסיים בעניין הזה. נסיים את הדיון המיוחד הזה.[מס' כ/894 ; דברי הכנסת, חוב' כ""ג, ישיבה 122; נספחות.]","הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יבגני סובה,,"היו""ר","נעבור לנושא הבא בסדר-היום – הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022, לקריאה השנייה והשלישית. מי שתציג את החוק היא חברת הכנסת לימור מגן תלם, בשם יושב-ראש ועדת הכלכלה חבר הכנסת מיכאל ביטון. בבקשה, חברת הכנסת לימור מגן תלם.","הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,לימור מגן תלם,בשם ועדת הכלכלה,,"אדוני היושב-ראש, חבריי חברי הכנסת, בשם יושב-ראש ועדת הכלכלה מיכאל ביטון אני מתכבדת להציג בפניכם את הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס׳ 8), התשפ""ב–2022, לקריאה השנייה ולקריאה השלישית. הצעת החוק היא פרי יוזמתם של חברי הכנסת מוסי רז, עופר כסיף, איימן עודה, סמי אבו שחאדה ועאידה תומא סלימאן. היא נועדה לאסור פרסום מוצרי טבק ועישון בעיתונות המודפסת, ובכך לבטל את ההחרגה הקיימת היום בעניין הזה, כפי שאפרט כעת.חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון, התשמ""ג–1983, אוסר ככלל פרסום מוצרי טבק ועישון וקובע מגבלות שונות על שיווקם במטרה לצמצם את חשיפת הציבור, ובפרט בני נוער וצעירים, למוצרים האלה, הגורמים, כידוע, לנזקים כבדים למי שצורך אותם ולסביבתו באמצעות עישון פסיבי. בשנת 2003 מדינת ישראל חתמה על אמנת המסגרת לפיקוח על טבק, שלפיה על מדינה החברה באמנה לקבוע איסור כולל על פרסומות ומתן חסות למוצרי טבק, להחמיר את ההגבלות על שיווקם ולקבוע חובת דיווח מוגברת על חברות הטבק. בשנת 2019 תוקן החוק באופן מקיף, והוא קבע בין היתר איסור כולל על פרסום מוצרי טבק ועישון, אך במסגרת התיקון נותרו כמה חריגים, כלומר סוגים מסוימים של פרסומות שהן מותרות. אחד החריגים הקבועים בחוק הוא פרסום בעיתונות המודפסת, וזאת בכפוף להגבלות לא מעטות, ובהן החובה לפרסם כנגד כל פרסומת למוצרי טבק ועישון מודעה מטעם משרד הבריאות בדבר נזקי העישון בשטח זהה לשטח הפרסומת, הגבלת מספר הפרסומות בעיתון כך שמותרת רק פרסומת אחת בכל מהדורה וחובת דיווח מוגברת שחלה על חברות מוצרי העישון לגבי הוצאות הפרסום בעיתונות. החרגת העיתונות המודפסת מאיסור הפרסום נבעה בעיקר מהחשש לפגיעה ניכרת בהכנסות העיתונות המודפסת, שאין חולק על חשיבות קיומה בחברה דמוקרטית. חשוב לציין שתחום זה מצוי בשנים האחרונות בדעיכה, שנובעת מעלייתם של התקשורת האלקטרונית והאינטרנט ומכך שרבים צורכים כעת חדשות באופן מקוון.מטרת הצעת החוק שלפניכם היא לשנות את המצב הקיים ולאסור פרסום מוצרי טבק ועישון גם בעיתונות המודפסת. בעת הכנת הצעת החוק לקריאה הראשונה הוצג בוועדה מתווה פשרה בין יוזמי הצעת החוק לנציגי העיתונות, שהוא הבסיס לנוסח הצעת החוק שמונחת בפניכם, הכולל הסדר מדורג עד לביטול מוחלט של האפשרות לפרסם מוצרי טבק ועישון בעיתונות המודפסת – ביטול שאמור להיכנס לתוקף ב-1 באפריל 2029.כעת אפרט את המתווה המוצע בעקבות השיח וההסכמות: בשלב הראשון מוצע לקבוע כי מיום פרסום החוק ועד ל-31 במרץ 2025 שטח המודעה בדבר נזקי העישון המתפרסמת בעיתון מטעם משרד הבריאות יהיה כפול משטח הפרסומת למוצרי עישון; בנוסף, מיום פרסום החוק המוצע ועד לביטול המוחלט של האפשרות לפרסם מוצרי טבק ועישון בעיתונות המודפסת יחולו הגבלות נוספות על תוכן הפרסומת. הגבלות אלו, שהוספו לנוסח בעקבות הצעת משרד הבריאות, כוללות איסור להציג מוצר או סוג מוצר עישון אחד כעדיף על האחר, איסור הצגת ברקודים או הפניות לאתרי אינטרנט שמאפשרים הרחבה של הפרסומת מחוץ לעיתונות המודפסת, והגבלה שלפיה הצגת מוצרי עישון בפרסומת תהיה רק בתמונות, איורים או ציורים של האריזות האחידות שלהם. הגבלות אלה יצמצמו כבר מהשלב הראשון את מידת ההשפעה של הפרסומות בעיתונות המודפסת על הציבור. בשלב השני מוצע לקבוע כי מ-1 באפריל 2025 ועד 31 במרץ 2029 תותר פרסומת בעיתונות המודפסת רק אם פורסמה באתר האינטרנט של העיתון הודעה ובה פירוט של שטחי הפרסום שהוקדשו לפרסומות למוצרי עישון בעיתון בשנה שקדמה לפרסום ההודעה. בהתאם לפירוט שבהודעה, בכל שנה יופחת השטח שיוקדש לפרסום בעיתון ב-25% לעומת השנה הקודמת. כך יצומצם שטח הפרסום השנתי מדי שנה, וצמצום זה יהיה שקוף לציבור. בשלב השלישי, החל מ-1 באפריל 2029, לא תותר כלל פרסומת של מוצרי טבק ועישון בעיתונות המודפסת.חברות וחברי הכנסת, הצעת החוק המונחת בפניכם משקפת הסדר מאוזן, פרי של הידברות ופשרה, שגובש בהתחשב בכלל השיקולים שהובאו בפני הוועדה בעת הדיונים. דלתה של ועדת הכלכלה בראשות יושב-ראש הוועדה חבר הכנסת מיכאל ביטון תמיד פתוחה לקידומן של הסכמות. בסופו של יום, אנחנו מתקדמים לעבר איסור מוחלט של פרסום מוצרי טבק ועישון בעיתונות המודפסת בישראל. אני מברכת, גם בשמי וגם בשם יושב-ראש הוועדה חבר הכנסת מיכאל ביטון, על הזכות שניתנה לנו בוועדה ולמיכאל ביטון כיושב-ראש לקדם בשורה חשובה ומצילת חיים, פשוטו כמשמעו, לציבור הישראלי.","הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,עידית סילמן,ימינה,,גם ועדת הבריאות מברכת.,"הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,לימור מגן תלם,בשם ועדת הכלכלה,,"גם ועדת הבריאות מברכת, מצוין.להצעת החוק הוגשו כמה הסתייגויות. אני מבקשת מכם לדחות את כל ההסתייגויות ולהצביע בעד הצעת החוק בקריאה השנייה ובקריאה השלישית. תודה רבה.","הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יבגני סובה,,"היו""ר","תודה רבה לחברת הכנסת לימור מגן תלם. כפי שאמרת, להצעת החוק הזאת אכן הוגשו הסתייגויות – של קבוצת הליכוד, קבוצת ש""ס, קבוצת יהדות התורה והציונות הדתית. אני מבין שלפי ההסכמות כל ההסתייגויות הוסרו, נכון? אתה מייצג את האופוזיציה, חבר הכנסת קרעי?","הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,יש לי רשות דיבור.,"הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יבגני סובה,,"היו""ר","יש לך רשות דיבור, בסדר גמור. אבל לגבי ההסתייגויות, מי אמור לאשר לי שאכן יש הסכמות כפי שזה סוכם?","הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,איתי אף אחד לא סיכם.,"הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,יבגני סובה,,"היו""ר",בסדר גמור. אתה יכול לקבל רשות דיבור כדי לנמק את ההסתייגות שלך. אנחנו רק נראה איך נחשב את הזמן שניתן לחבר הכנסת.,"הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
,,שלמה קרעי,הליכוד,,"אל תדאג, זה לא יהיה הרבה.","הצעת חוק איסור פרסומת והגבלת השיווק של מוצרי טבק ועישון (תיקון מס' 8), התשפ""ב–2022",(קריאה שנייה וקריאה שלישית)
