knesset,session,speaker,party,role,text,subject,sub_subject
,,בצלאל סמוטריץ',הציונות הדתית,,"אדוני היושב-ראש, חברי השר, חבריי חברי הכנסת, דיברו כבר על החוק החשוב הזה לגופו, דיברה קודמתי חברת הכנסת סטרוק – חוק ציוני, לאומי, התיישבותי, חשוב מאוד. אני שמח שהייתה לי הזכות להתניע את התהליך הזה עוד בכנסת העשרים, להעביר אותו בקריאה טרומית, ואז, לצערנו, הכנסת התפזרה, והשאר כתוב בדברי ימי ישראל.אני רוצה להעלות שתי נקודות בשולי האירוע שהן לא שוליות בכלל. האחת, העובדה – וזה סתם עניינים של פוליטיקה קטנה – שחברת הכנסת סטרוק ואני הגשנו את החוק הזה שוב גם בכנסת הזו; אבל הקואליציה – חס וחלילה לא לתת קרדיט לאופוזיציה, ואם החוק של חברת הכנסת סטרוק ושלי, אז בכלל לא דנים בו לגופו. אחר כך יטיפו לנו מוסר על לדון לגופו של עניין. אז בסדר, אז לקחו את החוק הזה חברי הכנסת אורבך וחבר הכנסת לשעבר כלפון והגישו – והינה, סוף-סוף יש דיון לגופו.אבל אני רוצה לדבר על הבעיה העיקרית, והיא שגם את החוק הזה הקואליציה הזו איננה מסוגלת להעביר בקולותיה שלה, והחוק הזה יעבור, שלושת החוקים המאוחדים, אך ורק בקולות האופוזיציה הציונית הלאומית – זו שלא מתבלבלת, זו שיודעת להכיר את ערכה של ההתיישבות, את ערכו של המשך המפעל הציוני, כן, של חניתה ושל יסוד המעלה ושל תל חי ושל כל היישובים בדרום וברמת הגולן. גם לחוק הזה יש מרכיבים בתוך הקואליציה שהולכים לשבור עליו משמעת קואליציונית ולהצביע נגד – אלה שהתבלבלו, התעייפו, שכחו מה אנחנו היהודים עושים כאן במדינת היהודים, בארץ ישראל, ומפריחים את שממותיה.אז אנחנו נצביע היום בעד, כי זה חוק טוב וחשוב, ומכיוון שההתיישבות העובדת מחכה לו בכיליון עיניים כדי לגדול, כדי להתפתח, כן, ולשמור על המרקם הקהילתי ועל החוסן הקהילתי של הקהילות. אבל שאף אחד לא ישכח שגם החוק הציוני והלאומי החשוב הזה, גם כאשר הוא בא מהצד של הקואליציה – ולא, חס וחלילה, מהצד של האופוזיציה – צריך את כל קולותיה של האופוזיציה. ולכן, אנחנו מאוד מהר, בעזרת השם, נהפוך את היוצרות בבית הזה כדי שתהיה כאן קואליציה יהודית, ציונית ולאומית, שלא תזדקק לכל מיני ממלאי מקום וקביים כדי להעביר חקיקה שמשרתת את מדינת ישראל, את ערכיה ואת חזונה, שנותן לה את זכות קיומה. תודה רבה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","תודה רבה.אם כך, אנחנו ניגשים להצבעה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","אה, סליחה. אני מתנצל. תשובת השר, תשובת הממשלה, בבקשה. השר ישיב תשובה משולבת על כל שלוש הצעות החוק.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"אדוני יושב-ראש הכנסת, חברות וחברי כנסת נכבדים, בהצעת החוק מוצע להרחיב את האזורים שבהם מותר לקיים ועדות קבלה ובנוסף מוצע להרחיב את ועדות הקבלה ליישובים גדולים יותר מ-400 מגרשים ל-600 מגרשים. מטרת הצעת החוק היא לעדכן את הגדרת היישוב הקהילתי ליישוב המונה 600 בתי אב ולהחיל את ההגדרה על כלל ההתיישבות הקהילתית בפריפריה. בכך יתאפשר ליישובים קהילתיים המעוניינים לשמור על אופי ייחודי לגדול ולהתרחב תוך שמירה על לכידות חברתית.מוצע לתמוך בהצעה בקריאה הטרומית בכפוף להסכמות עם משרדי הממשלה ולהחלטת ועדת השרים לחקיקה לגבי המשך הליך החקיקה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","תודה רבה. אני מבקש מכל חברי הכנסת לשבת. לפני כן, חבר הכנסת אוסאמה, אתה ביקשת להתנגד? חבר הכנסת אוסאמה סעדי, אתה ביקשת להתנגד? בבקשה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אוסאמה סעדי,הרשימה המשותפת,,"אדוני היושב-ראש, כבוד השרים, חבריי חברי הכנסת. זהו חוק שבא לייהד את הגליל, את הנגב וגם כותבים יהודה ושומרון, שזה השטחים הכבושים משנת 67'. (חוזר על הדברים בערבית.)החוק הזה מ-2011, שנקרא ""חוק ועדות הקבלה"", היה אחד מהחוקים הגזענים ביותר, כי הוא אוסר על יישוב ועל האפשרות של הצעירים שלנו ללכת ולגור ביישובים כאלה. אז אמרו שקהילות – –","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,אתה אמור להסביר למה אתה מתנגד לחוק.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אוסאמה סעדי,הרשימה המשותפת,,"– – שמחה, 400 יחידות, 400 בתי אב, יש להם משהו ייחודי. ואז בג""ץ – אתה יודע, שמחה – אמר: מכיוון שזה רק 400, אני לא מתערב. אבל עכשיו שקד, דרך ניר אורבך ולפניה כלפון, הנורבגי שהלך – – –","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קטי קטרין שטרית,הליכוד,,אתם שותפים. אתם שותפים.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אוסאמה סעדי,הרשימה המשותפת,,"מי ששותף זה את, שהיום את יכולה להפיל את החוק הזה ולהפיל את הממשלה ועכשיו את מצביעה עם הממשלה, אז די עם זה. אתם אומרים לנו ""רשת ביטחון""? אז מה ההבדל שאתם עכשיו תומכים בממשלה? את תומכת בממשלה, ועכשיו הממשלה הזאת – גם מרצ, גם העבודה, גם החברים שלנו ברע""מ, אתם מתנגדים, אבל אתם יודעים שהחוק הזה יעבור – –","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קטי קטרין שטרית,הליכוד,,למה לא הפלתם את הממשלה?,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אוסאמה סעדי,הרשימה המשותפת,,"– – במקום שתבואו ותטילו וטו על החוק הזה. מאזן, אמרה היום שקד, עכשיו, בתשובה על שאילתה של חברי אחמד טיבי, אמרה לו שזה בכוונה ליישב את היישובים במשגב. (אומר בערבית: היישובים במשגב.)אז אתם מצביעים נגד אבל זה עובר, כמו הדגל. עוד מעט גם הדגל יעבור, דגל הרשות הפלסטינית, שאתם חתומים איתם על הסכם, על הסכם, אתם קובעים שזה אסור, עבירה פלילית.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אלי כהן,הליכוד,,"ברור, ברור.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אוסאמה סעדי,הרשימה המשותפת,,"אלי כהן, אתה היית בממשלה שחתמה וישבת עם שרים פלסטינים עם דגל פלסטין, אז מה קרה שעכשיו אתה אומר שסטודנטים, אסור להם להניף דגל? איזו צביעות. איזו צביעות. ובסוף אתם מאשימים אותנו שאנחנו משתפים פעולה. אתם משתפים פעולה. אתם לא רוצים להפיל את הממשלה. היום הייתה אפשרות להפיל את הממשלה הזאת ואתם מונעים את זה כי אתם עכשיו מצביעים עם הממשלה הזאת. די. די. די.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אופיר אקוניס,הליכוד,,אתה תומך בממשלה. מה אתה עושה הצגות?,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","תודה רבה. רק המציעה. אתה יכול בשלך, המציעה יכולה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שלמה קרעי,הליכוד,,אתם רשת הביטחון של הממשלה.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","שמחה, חבר הכנסת שמחה. בבקשה, חבר הכנסת אוסאמה, שב במקומך. תודה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר",כרגע יש עוד מתנגד אחד. חבר הכנסת סמוטריץ מתנגד.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","מלכיאלי, חבר הכנסת מלכיאלי, תודה רבה.בבקשה, חבר הכנסת שמחה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,"אדוני היושב-ראש, כנסת נכבדה, חבריי חברי הכנסת, אני עליתי לפה להתנגד פעמיים. יש פה הפרה חמורה של התקנון. חברי חבר הכנסת אוסאמה סעדי, אתה הפרת את התקנון. מי שעולה לדבר בתגובה על חוק פרטי צריך להסביר למה לא לתמוך בחוק. שמעתי את דבריך ברוב קשב, ואתה רק הסברת למה לתמוך בחוק.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אוסאמה סעדי,הרשימה המשותפת,,לא הסכמתי. לא הסכמתי.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,"אמרת שזה חוק למען ייהוד הגליל – זו סיבה למה לתמוך. אמרת שזה חוק שבא להפוך את פסיקת בג""ץ.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,עופר כסיף,הרשימה המשותפת,,אתה מוכיח שאתה גזען והחברים שלך – – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,"זאת הסיבה למה לתמוך, וזאת הפרה של התקנה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,עופר כסיף,הרשימה המשותפת,,– – – כולכם תתביישו – – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","חבר הכנסת כסיף, חבר הכנסת כסיף, קריאה ראשונה. חבר הכנסת כסיף.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,עופר כסיף,הרשימה המשותפת,,– – – תתבייש.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","חבר הכנסת כסיף, קריאה שנייה. אתה פשוט לא מפסיק. אני פשוט אוציא אותך. בבקשה. תודה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,"אתה אמור להסביר למה להתנגד לחוק. הקשבתי לך. חוץ מהמילים בערבית, שאותן לא הבנתי, שמעתי רק סיבות למה לתמוך בחוק.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אוסאמה סעדי,הרשימה המשותפת,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,אבל אני רוצה להסביר למה אני מתנגד.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,עופר כסיף,הרשימה המשותפת,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,"לא, אדוני היושב-ראש, אני לא מצליח.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","חבר הכנסת טיבי, תודה. חבר הכנסת אוסאמה, תודה.בבקשה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,"החוק הזה, שמגדיל את מספר המשפחות שאפשר, הוא טלאי. הסיבה היחידה שהוא מגיע היום לכנסת זה בגלל שהקואליציה הזאת קברה את חוק פסקת ההתגברות, שעבר ברוב גדול בכנסת הזאת. אם הוא היה עובר, לא היה צריך את החוק הזה. היה אפשר על השולחן לבוא ולהגיד שפסקי הדין של בג""ץ, בייחוד בעניין קעדאן, שאסרו התיישבות יהודית בנגב ובגליל, בטלים ומבוטלים. מי שנותן את הכוח ומביא חוק – סליחה על המילה הלא-פרלמנטרית – דרדל'ה, כי הוא לא מוכן להתמודד ולאחוז את השור בקרניו בהתאם להבטחות שלו בבחירות, זה אתה, ראש הממשלה נפתלי בנט, שהבטחת פסקת התגברות; זה אתם, ימינה ותקווה חדשה, שהבטחתם והצבעתם בעד פסקת התגברות כזאת.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מאי גולן,הליכוד,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,"הסיבה שהחוק הזה עובר עכשיו ויצביעו בעדו פה באופוזיציה – כי זה יותר טוב מכלום. אבל החוק הזה לא היה צריך לעלות לכנסת. זאת בושה וחרפה. היה צריך לבטל את פסק דין קעדאן מעל השולחן ולהגיד שמדינת ישראל תפעל לייהוד. לא להתבייש מאמירות כמו של חבר אוסאמה סעדי; לבוא ולהגיד בגאון שפסיקות בג""ץ האלה הן אנטי-ציוניות. גם פרופ' שמעון שטרית ממפלגת העבודה אמר שפסק הדין בעניין קעדאן הוא ביזיון. היה יכול להיות פה קונסנזוס, ואתם נכנעים, אתם נכנעים – אתם נכנעים לטרור ואתם נכנעים לתומכי הטרור ואתם נכנעים לפסק דין שערורייתי של בג""ץ שקבע שבמדינת ישראל אסור להקים התיישבות יהודית, ועכשיו אנחנו עושים פלסתר וכאילו.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר",תודה רבה. תודה.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שמחה רוטמן,הציונות הדתית,,ובכל זאת אני אתמוך.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","תודה רבה. אם עלית להתנגד, לפחות תלחץ נוכח. לפחות.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שלמה קרעי,הליכוד,,הוא לא חייב.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","נכון, לא חייב, אבל אנחנו מכירים את הכללים הנהוגים.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,שלמה קרעי,הליכוד,,אין כללים.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","מתנגד נוסף – חבר הכנסת סמוטריץ', בבקשה. אתה נותן לאקוניס?","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","חבר הכנסת מלכיאלי, תודה. חברת הכנסת אורית סטרוק, בבקשה. חברת הכנסת רוזין. חברת הכנסת רוזין, תודה. בבקשה שקט.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אופיר אקוניס,הליכוד,,"תודה. אדוני היושב-ראש, חברות וחברי הכנסת, אני ביקשתי לעלות הערב בניגוד למנהגי ולהתנגד לחוק, משום שהקואליציה הזאת עברה הערב כל גבול. מי בא ומטיף, חבר הכנסת סגלוביץ'? גם אתה, השר שי, יחד איתם. אתם מטיפים על סגנון? אתם מטיפים על הסתה? אתם מטיפים על בריונות? ראש הממשלה לפיד, שמסית נגד בנט, כבר לא ראש ממשלה, זה לא מעניין. ראש הממשלה לפיד, שמסית נגד ציבור שלם בתועמלנות שמזכירה משטרים אפלים, בסגנון פשוט נוראי, מדבר על 70,000 הצועדים במצעד הדגלים ומאשים את כולם. ליברמן, שקרא: לשים את כל החרדים במריצה ולזרוק אותם למזבלה הקרובה – ציטוט מדויק – מדברים על בריונות, חבר הכנסת סגלוביץ', אדוני היושב-ראש? פעם אחת אף אחד מיושבי ספסלי הקואליציה, פעם אחת לא גינו את האלימות, הברוטליות, חבל התלייה נגד ראש הממשלה נתניהו של מפגיני בלפור, חבל התלייה, מדי אס.אס, שימוש באביזרי מין נגד רעיית ראש הממשלה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,גלית דיסטל אטבריאן,הליכוד,,גיליוטינה.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אופיר אקוניס,הליכוד,,"הגיליוטינה. הגיליוטינה. כל יום, כולל היום, השר שי, התמים, הצדיק – אתה מטייל יותר מדי בעולם, אז אתה לא יודע מה קורה פה. כל הזמן בחו""ל על חשבון הציבור. כל הזמן. אתה לא רואה כל יום קריאות מפורשות לרצח בנימין נתניהו, לפגיעה בו ובבני משפחתו. ואז עולה לכאן סגלוביץ', עוטה על עצמו איזו מסכה של תמימות, שואל אותי ואת חבריי – רוצים שנבקר קולגה, את חבר הכנסת דודי אמסלם. והנורבגית הזאת – איפה היא? איפה הנורבגית על חשבון הציבור? הדבר הבריוני, האלים, הברוטלי הזה שעמד כאן, ירד מהדוכן, הכליל את כל מצביעי הליכוד ואת כל חברי הכנסת. לא זכור לי כשעמדה ליד הקלפיות בפריימריז של הליכוד, מיררה בדמעות, בבכי, בפריימריז של הליכוד: תצביעו בשביל גדעון, כך היא אמרה למצביעים. היא לא אמרה תצביעו בשבילי – תצביעו בשבילי; בשביל גדעון. גדעון אז היה בליכוד, והיום היא יושבת כאן, ובאיזה סגנון – אגב, אדוני היושב-ראש, שאתה היית צריך להפסיק אותו כבר מזמן. עולה בכל יום שני – בריונות, אלימות, ברוטליות, האשמה כוללת של כל מצביעי הליכוד, ה""ביביסטים"", המושג השמאלני המכוער, הפרוגרסיבי, העלוב הזה, שכאילו מנסים להאשים בו באחריות קולקטיבית מיליון ו-150,000 מצביעי ליכוד. אנחנו גאים לתמוך בבנימין נתניהו. אנחנו גאים להיות ליכודניקים. אנחנו בזים לכם ואנחנו בזים לצביעות שלכם.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","תודה רבה. נא לשבת. אנחנו ניגשים – לא, לא מחיאות כפיים, מספיק עם זה.אנחנו ניגשים להצבעה אלקטרונית. בבקשה לשבת. החוק הראשון, פ/2386/24, של חבר הכנסת ניר אורבך. נא לשבת. הצבעה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","65 בעד, 15 נגד. אם כך, הצעת החוק עברה. נוסיף את חבר הכנסת כהנא בעד לפרוטוקול. החוק יועבר להמשך טיפול בוועדת החוקה, חוק ומשפט.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","בבקשה, ניגשים להצעת החוק הבאה, פ/6238/24, הצעת חוק לתיקון פקודת האגודות השיתופיות, של חברת הכנסת סטרוק. הצבעה, בבקשה. נא להצביע.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,יואב קיש,הליכוד,,"מיקי, צעקו לך ועדות אחרות, אתה לא שמעת.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר",מאה אחוז. בבקשה.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","בבקשה. חבר הכנסת כסיף, נוסיף אותך. חבר הכנסת קיש, אנחנו נעביר את שתי ההצעות לוועדת הכנסת. חבר הכנסת כסיף, לא נקלט? נגד.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,סמי אבו שחאדה,הרשימה המשותפת,,– – – תתביישו לכם – – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,"סמי, סמי, כמה יהודים יכולים לקנות בסח'נין? כמה יהודים יכולים לקנות בית בסח'נין? מה יקרה למישהו שמוכר בית בסח'נין?","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","חבר הכנסת אבו שחאדה, לא חבל על מיתרי הקול? תודה רבה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","חבר הכנסת אבו שחאדה.אני ניגש להצבעה. אנחנו ניגשים להצעה השלישית, של חבר הכנסת סמוטריץ'. הצבעה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר",שקט. אנחנו באמצע ההצבעה. בבקשה שקט.,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,אורלי לוי אבקסיס,הליכוד,,– – –,"הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,מיקי לוי,,"היו""ר","חברת הכנסת אבקסיס, את מפריעה לי. חברת הכנסת אבקסיס, מספיק.בעד – 59, נגד – 15. הצעת החוק עברה, ותועבר לוועדת הכנסת כדי לקבוע ועדה.","הצעת חוק לתיקון פקודת האגודות השיתופיות (מספר בתי אב ביישוב קהילתי), התשפ""ב–2021",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,– – –,מסמכים שהונחו על שולחן הכנסת,
,,מיקי לוי,,"היו""ר",הודעה לסגנית מזכיר הכנסת. בבקשה שקט.,מסמכים שהונחו על שולחן הכנסת,
