knesset,session,speaker,party,role,text,subject,sub_subject
,,גבי לסקי,מרצ,,"כבוד היושב-ראש, כנסת נכבדה, קודם כול אני חייבת לומר שאני מסכימה עם כל מילה של חבריי שדיברו לפניי, חבר הכנסת אזולאי וחברת הכנסת עאידה תומא סלימאן.בשנת 1975 יצא לאור ספרו החשוב של מישל פוקו, ""לפקח ולהעניש: הולדת בית הסוהר"", Discipline and Punish, על הדרך שבה הפכה הענישה בכליאה בבתי הסוהר לצורת הענישה המקובלת היום כמעט בכל החברות. פוקו מנסה לערער על התפיסה שהשינויים בצורת הענישה – מעינויים והוצאות להורג בפומבי, ולאחר מכן בענישה של שלשלות ועבודת פרך בפומבי, עד שהגענו לבתי הסוהר – נבעה מתפיסות הומניסטיות של הרפורמיסטים האירופים במאה ה-18. להפך, הוא אומר שהתפיסה השתנתה מנקמה לצורך בסדר והכללה, שהיו נחוצים בחברה התעשייתית המודרנית. אלו היו התכונות שהחברה הייתה צריכה, וזו הייתה תכלית השינוי בענישה.לפי פוקו, במקרה של עינויים ופגיעה גופנית, זכותו של הריבון להעניש הייתה כל כך לא פרופורציונלית עד שהפכה לבלתי יעילה. ואז חיפשו דרכים יותר עדינות, נקרא לזה, להעניש, עד שהגיעו לתוצר הזה של בתי הסוהר. בתי הסוהר פועלים באופן קבוע באמצעות משמוע, תוך התייחסות לאספקטים הקטנים ביותר של חיי האסירים, תוך שמפקחים עליהם, תוך שאומרים להם מה לעשות, איך לעשות, וזה למעשה מייצר אנשים שהם צייתנים וממושמעים, וזה כאמור הצורך החברתי. ככל שמטרות הענישה השתנו עם השנים – מנקמה, כפי שאמרנו קודם, לתגמול, הרתעה, שיקום ומניעה – אופן הענישה לא השתנה כבר 200 שנה, כלומר נשארנו עם אותם בתי הסוהר, ואנחנו צריכים לשאול את עצמנו אם צורת הכליאה כפי שהיא קורית היום באה להגשים את התכליות של הענישה נכון להיום, עם הדגש הזה על שיקום. אני חושבת שהגיע הזמן שנחשוב שוב איך אנחנו יכולים לייצר את התכלית הזו של השיקום בצורה טובה ונכונה יותר.מהנתונים בדוח מבקר המדינה לשנת 2021 עולה שיש 40% רצידיביסטים בתוך חמש שנים, כלומר ככל שאסירים משתחררים – 40% מהם חוזרים לבצע עבירות וחוזרים לבתי הסוהר. להפתעתי, על פי הדוח רק כ-22% מהאסירים המשוחררים משתחררים עם תוכניות שיקום או עם פיקוח של הרשות לשיקום האסיר, ופחות מ-2% מהאסירים השפוטים למאסרים קצרים השתתפו בפעילות הכנה לשחרור. ותשמעי את זה, חברת הכנסת תומא סלימאן: 37% מכלל הכלואים בגין עבירות אלימות במשפחה לא טופלו אף לא באחת ממסגרות השיקום הרלוונטיות. כלומר, אם לא נשנה את התפיסה שלא די לשלוח עבריינים למאסר מאחורי סורג ובריח ויש להעניש מי שביצע עבירה – אם לא נשנה את התפיסה, הרי שלמעשה לא עשינו כלום.",ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר",נא לסיים.,ציון יום שיקום האסיר,
,,גבי לסקי,מרצ,,"עלינו לדאוג שהרשות לשיקום האסיר תהיה מסוגלת לטפל בכל או ברוב האסירים המשוחררים. השיקום חייב להתחיל כבר במהלך המשפט, כפי שאמרת, בבתי המשפט הקהילתיים ובמסגרת בתי הכלא. כשאנחנו לא עושים את זה, אנחנו מענישים את העבריין פעמיים: מענישים אותו עם העונש של איקס שנים שהוא קיבל בבית הסוהר, אבל גם בזה שאנחנו לא נותנים לו כלים איך לצאת החוצה. בכך אנחנו מענישים את החברה כולה, את הסובבים אותו, את המשפחה שלו. כדי לתקן את המציאות חייבים לתקן גם את דרך השיקום של האסירים. תודה רבה.",ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר","תודה רבה לחברת הכנסת גבי לסקי. יסכם את הדיון שר הרווחה והביטחון החברתי מאיר כהן. אדוני השר, בבקשה.",ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"אדוני היושב-ראש, חברות וחברי כנסת נכבדים, אדוני השר – איחוליי, נירה – הרשות לשיקום האסיר היא גוף ממשלתי שיקומי טיפולי, שפועל על פי חוק הרשות לשיקום האסיר ואחראי לשיקום האסירים בתקופת המאסר ולאחר השחרור. זהו גוף בעל עצמאות סטטוטורית, אם כי הוא כפוף לשר הרווחה והביטחון החברתי, למשרדי. בשנים האחרונות חלו תמורות נרחבות בפעילותה של הרשות לשיקום האסיר, בין היתר כתוצאה מהחלטות של ועדות ציבוריות, הממליצות על הרחבת המענים השיקומיים לאסירים משוחררים נוכח הנזקים הנגרמים מכליאה ואחוזי המועדות הגבוהים.הרחבתה של הרשות לשיקום האסיר אפשרה את הקמתן של שלוחות טיפוליות באזורים גיאוגרפיים נרחבים ופתיחת מסגרות שיקומיות חדשניות לאוכלוסיות מגוונות, כגון הוסטלים, מרכזי תעסוקה, מרכזי יום לנוער, לצעירים ועוד ועוד. כחלק מתהליך ההרחבה הזה גם ג'וינט ישראל נרתם לכל המהלך הזה ומשפר את מנגנוני העבודה ומטייב את תהליכי העבודה. תוכניות העבודה של הרשות לשנים הקרובות תתמקדנה בהטמעתן של תוכניות השיקום החדשות ובהגדלת מספר המטופלים מקרב האסירים המשוחררים. חברותיי וחבריי, זאת אולי אחת הנקודות שאתם העליתם, והיא חשובה מאין כמוה: מה היחס? כיצד אנחנו מגדילים את היחס בין האסירים שנמצאים לבין האסירים שמקבלים טיפול, אם זה בתוך בתי הכלא ואם זה אחרי השחרור שלהם?חבר הכנסת אזולאי נגע אולי בנקודה החשובה ביותר, שבה אנחנו מתמקדים עכשיו, והיא המניעה. המניעה. מסתבר שזה עצם העניין. אחוזים גדולים – אני לא יודע את האחוז המדויק, אבל הוא מדהים – ילדים ששני ההורים שלהם עם תיקים פליליים והיו בכלא, קרוב ל-60% מתוכם יגיעו לשיח שלילי עם המשטרה, שזה מדהים. לכן אחת התוכניות שבה אנחנו עסוקים היא איך לאתר, למיין. לעשות את זה בזהירות גדולה כשאתה נכנס לבתי ספר של מערכת החינוך, להיות מאוד מאוד זהירים ולטפל בדיסקרטיות. כי טיפול כבר בשלב הזה – כמו שאמרת וצדקת, וזה על פי כל הנתונים שלנו – מונע ומצמצם באחוזים רבים מאוד את המגע השלילי הזה על כל צורותיו.תוכניות העבודה שלנו כוללות הצבת יעדים ומדדים לצד תקצוב שמאפשר את הרחבת המענים בנושא. כדי שיהיו מענים, אנחנו העלינו את התקצוב. היום הרשות עומדת על יותר ל-80 מיליון שקלים, ותכף אני אפרט איך מתווספים לסכומים האלה עוד עשרות מיליונים כדי לנסות לטייב את הטיפול. תחילה אני רוצה להציג בפניכם כמה נתונים חשובים:אחוז המועדות לפשיעה חוזרת, רצידיביזם – דיברה עליו חברת הכנסת עאידה תומא – האחוז הכללי הינו 39.2%, זאת אומרת כמעט 40% מהאסירים חוזרים לבתי הכלא אחרי תקופה ראשונה, שנייה. כל הזמן יש חזרה. אם הם מקבלים תוכניות רק ברשות, זה מצטמצם מ-40% ל-25%. כלומר, מוכח מעל לכל ספק שאסיר שמתחילים ללוות אותו בתוך הכלא ומלווים אותו מייד אחרי שחרורו – כ-15% פחות חוזרים לבתי הכלא, שזה אחוז מעודד מאוד. מקרב כל האסירים שמשתחררים זה כבר 44%. זאת אומרת, מעל לכל ספק, ברור לכולנו על פי הנתונים שאסיר שמאתרים אותו בתוך הכלא ואומר ""רוצה אני"" – ואת זה אתם קצת שוכחים, כלומר יש אסירים שלא מוכנים לשום קשר, וכמה שאנחנו מסבירים זה לא עוזר; יש אסירים שאומרים: אני רוצה לסיים את תקופת המאסר שלי, שלום, אני לא רוצה שום קשר. שלרגע לא תחשבו שאין ניסיונות אצל כל האסירים; בתי הכלא מאפשרים, העובדים הסוציאליים מנהלים שיח, אבל רוב האסירים אומרים: אני מסיים את תקופתי והולך. אגב, אסירים שזוכים בשליש – חלק מהאפשרות היא להיות בקשר עם הרשות ולקבל טיפול מייד אחרי שחרורם.בשנה שעברה טופלו בסך הכול 4,109 מטופלים בתוך הקהילה. אגב, 800 מטופלים הם מטופלים וולונטריים, חבר'ה שיצאו מהכלא אמרו: אנחנו לא רוצים, והגיעו למוסדות שלנו וקיבלו טיפול. יש עוד 137 שנמצאים במסגרות שהם מגיעים אליהן, עוד 2,238 שמטופלים לאחר מעצר קצר רגיל, ומכל התחומים – עוד בערך כ-700. ההתפלגות על פי הלאום, חשוב לציין אותה – ואת צודקת, גברתי – 57% מכלל האסירים הם יהודים, 43% מכלל האסירים הם ערבים, שזה כמו שאמרת, כפול, אפילו יותר. בעצם, זה כפול – זה פי שניים מאחוזם באוכלוסייה, שזה דבר שחייב מאוד להדליק נורות אדומות; חייבים לשאול למה זה קורה.אני אנסה לפרט בקצרה מה אנחנו הולכים לעשות: הקמת מרחבים – המענים החדשים במסגרת הרשות עברו שינוי דרמטי; האחד זה הקמת מרחבים. הסיפור היה איך אנחנו מנגישים ברחבי הארץ את הרשות על כל הטיפולים שהיא יודעת לתת, ולכן חילקנו את הארץ למרחבים, דבר שמאפשר לאסירים משוחררים אפשרויות נוחות יותר להגיע. כלומר, היו אסירים שהיו צריכים לנסוע, נניח, מהדרום לאזור המרכז, מכפרים שנמצאים בגליל לאזור המרכז, ובדבר הזה אנחנו צמצמנו טווחים. יש 21 מרחבים; במקום שלושה אזורים שאנחנו מכירים, פרסנו את זה ל-21 מרחבים. רק במחוז צפון יש היום שלושה מרחבים. בכל המדינה – 21 מרחבים, דבר שהופך את הטיפול להרבה יותר נגיש.הוסטלים לנשים; הוסטלים לגברים מכורים; הוסטלים לאלימות במשפחה – רק עכשיו הקמנו ארבעה הוסטלים, עוד שני הוסטלים לטיפול במשפחה ועוד הוסטל תורני, ועוד הוסטלים לאלימות כללית, שאנחנו לא מייחדים אותה למשהו ספציפי. בנוסף, מרכז הוליסטי הכולל בתוכו מרכז יום לנשים אסירות משוחררות. הקמנו עכשיו עוד שני מרכזים כאלה. חשוב לי לציין את זה, כי לפעמים התחושה היא שכאילו קופאים על שמרינו. לא, יש תוספת משמעותית, יש טיפול משמעותי. אבל שוב, אנחנו צריכים לחשוב בחקיקה – ואת זה אני משאיר לכולנו – אם לא לחייב טיפול. ולא משנה – בין אם זה שליש, אתה רוצה או לא רוצה, once נכנסת לבית הסוהר, אתה צריך להתחיל בתהליך של טיפול. גם אם אתה מרדן או את מרדנית ולא רוצים קשר עם שום דבר. לעגן את זה בחקיקה.דירת מעבר לאסירות משוחררות – תראו, הקושי הגדול ביותר של אסירים משוחררים, וזה מה שאני לומד מניסיוני, הוא מציאת מקומות עבודה שירצו לקבל אותם.",ציון יום שיקום האסיר,
,,ינון אזולאי,"ש""ס",,"יש בעיה בעניין הזה. דיברנו על זה היום. אין תמריץ למעסיקים, ולכן זה המצב.",ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"אני מסכים איתך לגמרי. זה בין ההצעות שלנו. אני חייב לציין שאני מכיר ראשי ערים, ואני בתוכם, שלקחנו את זה עלינו. הבנו שברגע שאנחנו קולטים אותם כעובדי רשות – תשעה מתוכם נקלטו בדימונה.ברוך השם, אני מסתכל על כל התשעה היום, זה היה ב-2005, 2006 – כל התשעה, עם המשפחות שלהם, עובדים, ישרים, נאמנים. אין לי שום ספק – וכאן אני פונה לכל המעסיקים: היו זהירים בזה שברגע שאתם שומעים שמישהו היה אסיר הוא נפסל בעיניכם. אם אתם רוצים להיות חלק מתהליך השיקום הזה – גם בחברה היהודית ובוודאי גם בחברה הערבית – תדעו שאחרי שהיית אסיר זו לא גזרה משמיים עד סוף חייך.לאור הצורך בהכוונה, ליווי והכשרה תעסוקתית, הקמנו גם מרכזי תעסוקה, ועל זה אנחנו שמים דגש: מרכזי תעסוקה, עוד ועוד, שיודעים להנגיש, שיודעים לגשר בינם לבין מפעלים, מקומות תעסוקה, שיודעים ללוות אותם – איך לכתוב קורות חיים, איך להציג את עצמך, איך להיות שקוף ולספר מי אתה. אנחנו, העובדים שלנו נמצאים ב-background, נמצאים ברקע, כדי לחזק ולהיות המגשרים עם האנשים.נוער וצעירים – אוכלוסיית הצעירים היא מבחינתנו מגיל 14 עד גיל 24, כך אנחנו מגדירים. הקמנו ארבעה מרכזי נוער וצעירים ברחבי הארץ: בירושלים, בתל אביב, בבאר שבע ובחיפה. מרכז היום בירושלים הוא מסגרת הכוללת בתוכה פעילות יום וכן מסגרת לינה. חלק מהמסגרות הו מסגרות שבהן אנחנו מאפשרים ואומרים לאסירים: יצאת לעבודה, ועדיין אין לך מקום לישון בו? אתה מוזמן. אתה יכול לישון אצלנו במסגרות האלה – כמובן, על פי כללים מאוד ברורים, אבל אלה מסגרות שמאפשרות תחושה של משפחה, והם מלווים בקבוצה של מטפלים. מרכזי נוער – תוך התייחסות לכמה שיותר מקום; אם אנחנו רוצים לשקם יותר אנשים, אנחנו צריכים לדאוג שיהיו ממש משנה לשנה מכפלות של מענים, כי אם הצמיחה תהיה איטית ולא תענה על הצורך, אז אנחנו נכשלים בעבודתנו.עכשיו לגבי מה שאת אמרת, חברת הכנסת עאידה תומא סלימאן – וכהרגלך, את מדברת על בסיס עובדות מאוד מאוד נכונות. החלטת הממשלה 549, שהיא התוכנית לטיפול בתופעות הפשיעה והאלימות בחברה הערבית – ולכולם יש זכויות, גם לך – בימים האלה מתגבש המתווה שכולל הקמה של מענים, מרכזי מענים, בשבעה יישובים: באום אל-פחם, בטייבה, בטמרה, בג'סר א-זרקא, בטורעאן, ברהט ובלוד. ביישובים האלה יהיו רכזים מלווים שמדברים ערבית. את צודקת באלף אחוז בהערה הזאת, את צודקת באלף אחוז בהערה הזאת. זו סוגיה שאנחנו נצטרך גם לפתור אותה. אנחנו לא פוגשים את זה רק אצל אסירים, אנחנו פוגשים את זה גם אצל סטודנטים שרוצים להיכנס לאוניברסיטה, ומשהו השתבש. משהו השתבש. הם מגיעים כשהכלי החשוב ביותר, הכלי השפתי, לא בידם. ברור לנו – וזה קשור גם לעובדים הסוציאליים – שהנגישות היא הדבר החשוב ביותר. יכולים להיות העובד הסוציאלי או העובדת הסוציאלית הטובים ביותר בעולם, אבל ברגע שהם נכנסו ואין את הגישור השפתי, שום דבר לא קורה.בתוך היישובים האלה אנחנו משלבים את כל המענים הקיימים, והם יקלטו את כל האסירים המשוחררים בקהילה. אנחנו שמים דגש על כל האסירים שמשתחררים. זאת אומרת, לא נסתפק בזה שהוא אמר לא, אלא אנחנו נגיע אליהם, לתוך הבתים שלהם, לתוך המשפחות שלהם. זה אחד הדברים שהם בגדר חידוש, חבר הכנסת אזולאי, הטיפול המשפחתי. הטיפול המשפחתי – כל מי שעסק בחינוך יודע מה קורה במשפחה שבה האב או האם, ובוודאי כשיש אלימות – כשניתקים מתוך המשפחה. מערכת החינוך לא יודעת להצביע ולתת את המעטפת. אין איזו תורת התנהגות שהיא כתובה וברורה.עכשיו אני רוצה לסיים רק בנתונים האלה, כדי שתבינו למה השיקום הוא חשוב. תשימו לב לנתונים האלה: על פי דין וחשבון שהוכן על ידי מרכז המידע והמחקר של הכנסת לפני שנה וחצי, שכולנו סומכים את ידינו על מכון המחקר המצוין הזה – שימו לב – עלות שנתית ממוצעת, אדוני היושב-ראש, של אסיר בבית הסוהר היא 226,000 שקלים בשנה. בשנה. כך עולה למדינה לכל אסיר.",ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר","226,000?",ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"כן. תחלק ל-12 חודשים, זאת העלות. עלות טיפול באסיר משוחרר בהוסטל במסגרת אינטנסיבית וכוללנית כמו שלנו היא 35,000 שקלים בשנה. עלות שנתית של שיקום אסיר משוחרר בקהילה היא רק 28,000 שקלים.",ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר",האוצר מכיר את הנתונים האלה?,ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"בוודאי, בוודאי.",ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר",איך הוא לא – – –,ציון יום שיקום האסיר,
,,גבי לסקי,מרצ,,"זה 18,000 – – –",ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"אני אסכם את דבריי. אדוני היושב-ראש, ההערה שלך היא במקום, אבל צריך להבין, זה לא שיושבים אנשים ערלי לב – –",ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר","לא, בוודאי לא.",ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"– – ואומרים: תשמע, אנחנו רוצים שהם יהיו בכלא. כל מה שנאמר על ידי שלושת חברי הכנסת, זה בדיוק. כל אחד בתחומו נגע – נגע בעונש, נגע בנגישות, נגע במשפחות, נגע בדיוק בדברים שבהם אנחנו עוסקים. כי שלושת עמודי התווך האלה חסרים היום בטיפול.הוויכוח הגדול: העונש, מה, בית המשפט הקהילתי. הוויכוח הגדול: איך זה קורה שבתוך חברה של 20%, פי שניים נמצאים בתוך בתי הכלא? מה, איפה פספסנו את העניין? לכן הנתונים האלה צריכים – מה שאני עושה, אני כל הזמן שם את זה על שלט ושם להם, ואני אומר להם: תראו למה חשוב לפתוח את המרכזים האלה ביישובים הערביים. אתה מחזיק אסיר, הוא עולה לך 230,000 שקל.",ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר","אתה אומר, ולו מהמקום הכלכלי.",ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"אתה מחזיר אותו הביתה, מתחיל לטפל בו בהצלחה גדולה, או לפחות משתדל – הוא עולה הרבה פחות. זה אולי מסביר את כל הסיפור של מי שמכיר את האג""חים החברתיות שעושים עם אסירים.",ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"אגב, יש מצב שהוא גם פרודוקטיבי אחר כך. הוא יוצא לעבודה, הוא תורם למשק.בוודאי. את זה לא חישבנו; חישבנו כמה המדינה מוציאה.",ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר","בדיוק, זאת העלות הישירה, מה שנקרא.",ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,"אני רק רוצה להוסיף שני דברים: האחד – לא הייתי בדיון הקודם, אבל אני חושב שכולנו, עם כל הכעסים וכל הוויכוחים, עאידה, בסופו של דבר – עשה לך שוטרים. ואנחנו צריכים לעשות לנו שוטרים ולכבד אותם, ובאמת ביום כזה לברך אותם על העבודה הקשה; הדבר השני – לדעת שאסירים הם לא גזרה משמיים. אסירים יכולים לחזור לחברה ולהיות נורמטיביים. השאלה היא כמה אנחנו מבינים את חשיבות העניין, כמה אנחנו מגיעים מוקדם יותר, כמה אנחנו יודעים לעטוף את המשפחה וכמה אנחנו יודעים את הדבר הפשוט: ללכת ולריב ולבקש עוד ועוד כסף, ולו בגלל ההבדלים הגדולים האלה.תודה רבה לכם, חברי הכנסת, שהעליתם את זה. אני חושב שזה כבוד לכנסת ישראל שאנחנו נוגעים בנקודות האלה, כי אתם יודעים, לפעמים אנשים חושבים שיש דברים שהם יותר חשובים – לא, זה החשוב. על זה אנחנו בונים את המדינה הזאת. תודה רבה.",ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר","תודה רבה לשר מאיר כהן, שר הרווחה והביטחון החברתי, ואם יורשה לי, אתה יודע, רואים כמה אתה מעורה בכל נושא ונושא, גם ממה שאני נחשפתי, ואתה עושה עבודה מצוינת, גם בתחום הזה. יש בהחלט מה לעשות בתחום הזה של שיקום האסיר. הרבה עבודה, זה נכון.",ציון יום שיקום האסיר,
,,ינון אזולאי,"ש""ס",,"אם אפשר לשאול את כבוד היושב-ראש, אחרי שמפרגנים לשר: למה שר הביטחון הרגיש נחות שמחשיבים אותו כשר הרווחה?",ציון יום שיקום האסיר,
,,מאיר כהן,,שר הרווחה והביטחון החברתי,מספיק.,ציון יום שיקום האסיר,
,,איתן גינזבורג,,"היו""ר","שר הביטחון מעריך מאוד את שר הרווחה, ונראה לי שכולם בקונסנזוס ששר הרווחה עושה עבודה חשובה וטובה.ובכך, חברי הכנסת, תם סדר-היום. הישיבה הבאה תתקיים מחר, יום רביעי י""ז באייר התשפ""ב, 18 במאי 2022, בשעה 11:00. נתראה מחר. ישיבה זו נעולה.",ציון יום שיקום האסיר,
