knesset,session,speaker,party,role,text,subject,sub_subject
,,מנסור עבאס,,"היו""ר","האם יש חברי כנסת או חברות כנסת שלא הצביעו ומעוניינים להצביע? יש? אין. ההצבעה תמה. בבקשה, גברתי, לתוצאות. תוצאות ההצבעה: 32 חברי כנסת בעד, שלושה חברי כנסת מתנגדים. הצעת החוק של חברת הכנסת אימאן ח'טיב יאסין עוברת בקריאה טרומית – הצעת חוק עבודת נשים, להמשך דיון בוועדת העבודה והרווחה.","הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מיכאל מלכיאלי,"ש""ס",,כספים וכלכלה.,"הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר",אז היא עוברת לוועדת הכנסת. ועדת הכנסת תחליט.לא רוצים שמית? אז אנחנו עוברים להצבעה אלקטרונית. חברי הכנסת - - -,"הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יואב קיש,הליכוד,,שמית.,"הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מיכאל מלכיאלי,"ש""ס",,הצבעה אלקטרונית.,"הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","חברי הכנסת, תחליטו.","הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יואב קיש,הליכוד,,אלקטרונית.,"הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","אנחנו עוברים להצבעה אלקטרונית על הצעת חוק עבודת נשים (הגנה על עובדת מפני הליכי פיטורים), של חבר הכנסת איימן עודה. נא להצביע.","הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","27 חברי כנסת בעד, אין מתנגדים ואין נמנעים. אני קובע שגם הצעת החוק של חבר הכנסת איימן עודה, הצעת חוק עבודת נשים (הגנה על עובדת מפני הליכי פיטורים) מתקבלת ועוברת להמשך דיון בוועדת העבודה והרווחה.","הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,כספים.,"הצעת חוק עבודת נשים (תיקון – הגנה על עובדת מפני הליכי פיטורים), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","אם כך, לוועדת הכנסת לקביעת ועדה.[הצעת חוק פ/3010/24; נספחות.]אנחנו עוברים לסעיף הבא בסדר-היום: הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022, של חבר הכנסת יוראי להב הרצנו וקבוצת חברי הכנסת. בבקשה, חבר הכנסת.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יוראי להב הרצנו,יש עתיד,,"אדוני היושב-ראש, חבריי חברי הכנסת, חוק השקיות המקורי התקבל פה, בבית הזה, ב-2016, הוחל על רשתות השיווק הגדולות והביא לירידה של 80% בצריכת שקיות הניילון בישראל. 80%. הצעת החוק שאני מביא עכשיו לבית הזה, שנוסחה יחד עם ארגון אדם טבע ודין, מבקשת להרחיב אותו לכל העוסקים בישראל, עם שתי החרגות: מהעסקים הקטנים לא יידרש דיווח; הדבר השני, ההיטל שייגבה בעבור השקיות יישאר במחזור של בתי העסק. כלומר, הוא לא מטיל נטל רגולטורי על בתי העסק. הוא יעיל, הוא חברתי, הוא סביבתי.שמעתי כאן, ממש לפני - - -","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אוריאל בוסו,"ש""ס",,לא חברתי. הוא לא חברתי. איזה חברתי?,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מיכאל מלכיאלי,"ש""ס",,איזה חברתי - - -,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יוראי להב הרצנו,יש עתיד,,"שמעתי כאן היום את ראש האופוזיציה חבר הכנסת בנימין נתניהו אומר: למה אנחנו בכלל צריכים את החוק הזה? אני אגיד לכם למה אנחנו צריכים את החוק הזה, כי הסביבה היא לא רק שלי, היא לא רק של הצד הזה של הבניין. היא של כולנו. הצורך שלנו, של בני הדורות הבאים, לאכול אוכל מזין, לשתות מים נקיים, לצעוד על קרקע יציבה, אמור להיות של כל חברי וחברות הבית הזה. אני מצפה - - -","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אוריאל בוסו,"ש""ס",,- - -,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יוראי להב הרצנו,יש עתיד,,"אני מצפה מחברי הליכוד, שאיתם הגעתי להבנות על חופש הצבעה, להגיע לכאן ולהצביע בהתאם לצו מצפונם; להצביע בעד הסביבה ונגד משבר האקלים. אין לנו את הפריבילגיה שלא  להילחם על העתיד שלנו כאן. אני קורא לכל חברות וחברי הבית הזה להצביע בעד ההצעה. תודה רבה.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","תודה, חבר הכנסת יוראי להב הרצנו.[הצעת חוק פ/3232/24; נספחות.]","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת חברת הכנסת גילה גמליאל)
,,מנסור עבאס,,"היו""ר","להצעת החוק הקודמת הוצמדו עוד הצעות. ההצעה השנייה של חברת הכנסת גילה גמליאל. אחריה – חברת הכנסת מיכל רוזין. בבקשה, חברת הכנסת גילה גמליאל, שלוש דקות. בבקשה.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת חברת הכנסת גילה גמליאל)
,,גילה גמליאל,הליכוד,,"אדוני היושב-ראש, חברי וחברות הכנסת, אני גאה על הזכות שהייתה לי כשרה להגנת הסביבה להוביל את אסטרטגיית הפסולת החדשה של מדינת ישראל בדרך לחזון שאפתני יותר, שיציב אותנו יחד עם המדינות המתקדמות בעולם.לפני שנתיים בדיוק, כשנכנסתי לתפקידי כשרה להגנת הסביבה, שאלתי כמה אחוזים מהפסולת שאנחנו מייצרים מוטמנים באדמה. התשובה המצערת והבלתי-נתפסת: כ-80%. 80% מהפסולת שאנחנו מייצרים מוטמנים באדמה. הנתון הזה לא השתנה באופן משמעותי ב-20 השנים האחרונות. בזמן שהתקדמנו בהייטק, בחקלאות, ברפואה, נותרנו הרחק מאחור בנושא הטיפול בפסולת.במדינות אירופה של ה-OECD שיעור ההטמנה עומד על כ-30% בלבד.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת חברת הכנסת גילה גמליאל)
,,אוריאל בוסו,"ש""ס",,4 מיליארד שקל - - -,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת חברת הכנסת גילה גמליאל)
,,גילה גמליאל,הליכוד,,"מדינות כמו שווייץ ושבדיה כבר לא מטמינות פסולת. המדינות הללו הצליחו להביא לתוצאה הזו בין היתר באמצעות גידול אחוזי המחזור. לא ייתכן שבעשור השלישי למאה ה-21 נמשיך להטמין כ-80% מהפסולת באדמה, תוך פליטת גזי חממה, זיהום הקרקע ומי התהום ואובדן משאבים יקרים. בזמן שבישראל עם השנים כל אזרח מייצר בממוצע יותר ויותר פסולת, באיחוד האירופי אנחנו רואים מגמה הפוכה, ירידה בהיקף ייצור הפסולת לנפש. אנחנו, אזרחי ישראל, צורכים יותר וזורקים יותר, ואת המגמה הזאת צריך לעצור כבר עכשיו.רכיב משמעותי בתחום הפסולת בישראל ובעולם הוא שקיות הנשיאה החד-פעמיות, היוצרות כמות גדולה ועודפת של פסולת שאינה ניתנת למחזור ולא מתפרקת במשך מאות שנים. השקיות החד-פעמיות מזהמות את הסביבה שלנו, את השטחים הפתוחים שלנו ואת החופים והים שלנו ויוצרות פגיעה אנושה בחיים בתוך הים. על כן, מטרת החוק המוצע היא להרחיב את חוק השקיות כך שיחול גם על עסקים קטנים ובינוניים ועל המרכולים. המטרה היא להוביל לכך שבמדינת ישראל ייגמלו משימוש בשקיות חד-פעמיות. את הדבר הזה, אני מאמינה, נצליח לקדם עם עוד פעולות נגד חומרי הגלם החד-פעמיים ונגד הפלסטיק. עשינו רבות למען זה – חוק הפיקדון לבקבוקי ליטר וחצי ועוד דברים נוספים. נוביל מהפכה וניצור סביבה שתהיה נקייה וראויה יותר.הפחתה במקור של השימוש בשקיות חד-פעמיות תביא לפחות הטמנה, וכך נוכל לעשות צעד נוסף במימוש אסטרטגיית הפסולת החדשה שאותה הובלתי. אני קוראת לכם, חברי וחברות הכנסת, שנושא הסביבה תמיד יהיה מול עיניכם כדבר שצריך לעשות לדורות הבאים, כנאמר גם במקורות: את מה שאנחנו עשינו, לפחות אל תהרסו. תודה רבה.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת חברת הכנסת גילה גמליאל)
,,מנסור עבאס,,"היו""ר","תודה, חברת הכנסת גילה גמליאל.[הצעת חוק פ/3120/24; נספחות.]אנחנו עוברים להצעה השלישית המוצמדת שעל סדר-היום, של חברת הכנסת מיכל רוזין. בבקשה, דקה אחת.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מיכל רוזין,מרצ,,"אני תומכת בחבריי בחוק החשוב הזה. עם כניסתי לכנסת התשע-עשרה, בפעם ראשונה שנבחרתי להיות חברת כנסת, הגשתי את חוק השקיות המקורי. הנחתי אותו. זה חוק שיזמו בעמותת צלול. שנה לאחר כניסת החוק חלה הפחתה של 80%. כמו כולם, גם אני מכורה לשקיות, חד-משמעית, אבל הציבור בעד הצעת החוק הזאת. הגיע הזמן להיגמל מהשימוש בשקיות, מהעברת כמויות של שקיות לכל אחד בלי פרופורציות. הדבר הזה שומר עלינו, שומר על הכדור, ובסופו של דבר שומר על כולנו. זו העלאה מ-10 אגורות ל-20 אגורות, זה לא מייצר כובד על הציבור. בסך הכול זה גורם לאנשים לקחת הרבה פחות שקיות סתם ככה ולזרוק אותן לפח. אז בואו נשמור על הסביבה, בואו באמת נפחית את הכמויות. הציבור כולו בעד הדבר הזה. זה לא מטיל עליו עול מיותר. ההפך. זה מוכח שזה מצליח ושומר על הסביבה. תודה.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","תודה, חברת הכנסת מיכל רוזין.ביקשו להתנגד לשלוש הצעות החוק. קודם תשובת הממשלה. מי אמור לתת את התשובה?","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב מרגי,"ש""ס",,"אדוני, ויש גם מתנגדים.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר",השרה תמר זנדברג נמצאת? השרה קארין אלהרר.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב מרגי,"ש""ס",,תמר זנדברג – לא מעניינות אותה איכות הסביבה ולא הגנת הסביבה.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר",זה מעניין אותה ועוד איך.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,"לא יפה, מרגי.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יעקב מרגי,"ש""ס",,אני אוכיח לך שלא.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קריאות,,,- - -,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר",אז בואו ניתן את הכבוד לשרה קארין אלהרר.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,דוד אמסלם,הליכוד,,"היושב-ראש, אותך מעניינים 53 מיליארד שקל, את זנדברג מעניין למנות את בעלה לתפקיד, עכשיו את ביילין. אלה הג'ובים. הג'ובים.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","אז בוא נקשיב. בוא נקשיב. בבקשה, גברתי השרה קארין אלהרר. יש לך עשר דקות.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קארין אלהרר,,שרת האנרגיה,"תודה רבה. אדוני היושב-ראש, כנסת נכבדה, אני משיבה בשם השרה להגנת הסביבה תמר זנדברג, וזוהי תשובתי: כחלק מגמילת מדינת ישראל מפלסטיק, שמרעיל את העולם, אנו מחויבים לשמור על ירידה דרמטית בצריכת שקיות הנשיאה החד-פעמיות. חוק השקיות הוא חוק היסטורי, שהשפיע על התנהגות הציבור בישראל. רק לפני פחות משנה הגשתי דוח לוועדת הפנים, ובו ראו בבירור כי חלה ירידה של 75% בשימוש בשקיות מאז כניסת חוק השקיות לתוקף. זו הפחתה דרמטית בפסולת הפלסטיק ועדות להצלחת הצעד. מטרת החוק הייתה ונשארה להביא לצמצום השימוש בשקיות כדי להפחית את כמות הפסולת הנוצרת בעקבות השימוש בהן. כעת בשלה השעה להרחבתו של החוק כפי שמבקשים חברי הכנסת. הרחבת החוק לכלל העסקים במשק והעלאת ההיטל הן קריטיות על מנת להמשיך ולצמצם את השימוש לטובת הסביבה ועתיד האנושות. נוכח הדברים אבקש ממליאת הכנסת להצביע בעד בקריאה טרומית. למציעים – המשך קידום החקיקה יתבצע בהסכמות מול משרדי המשפטים, הגנת הסביבה, הכלכלה והאוצר. תודה רבה. נא להצביע בעד.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","תודה רבה, השרה קארין אלהרר. ביקשו להתנגד לשלוש הצעות החוק ארבעה חברי כנסת. הראשון בהם – חבר הכנסת אחמד טיבי. כמובן, אנחנו ניתן לשלושה חברי כנסת. שלוש דקות, אדוני.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"מכובדי היושב-ראש, רבותיי חברי הכנסת, הצעת החוק פוגעת בשכבות החלשות, מעלה את מחיר השקיות, ולכן אנחנו נצביע נגדה.אני רוצה לדבר על משהו נוסף, מעניין לעניין באותו עניין. אני מבקש, ארבל, תרשה לי, ברשותך. לפני יומיים עלו לכאן שני שרים לשעבר, הראשון הוא השר ישראל כץ והשני הוא השר לשעבר יואב גלנט. שני שרים לשעבר. שניהם עלו ומעל הדוכן איימו על הציבור הערבי בנכבה שנייה. מכאן שני שרים לשעבר, בכירים בליכוד, איימו בנכבה שנייה, ואמרו: תשאלו את ההורים שלכם מה היה ב-48'. אני רוצה לומר לשניהם: אנחנו יודעים מה היה ב-48'. אנחנו יודעים שכמעט 500 יישובים נהרסו באמצעות טיהור אתני; אנחנו יודעים שהייתה פעולת גירוש מסיבית – משפחות וקרובי משפחה, עם שלם רוסק. יש דברים שלא שוכחים. אבל אני רוצה לומר לשניהם: אנחנו שואלים את ההורים ויודעים, וחלק גדול עדיין מחזיקים את המפתח בחזה של הסבתא, אבל גם אתה והוא, שניכם, גלנט וכץ – תשאלו את הסבא והסבתא או את ההורים שלכם מה עשו לכם בשנות השלושים.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,קריאה,,,"מה עשו בגוש עציון? אחמד, מה עשו בגוש עציון?","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,תתארו לעצמכם ששר באוקראינה היה פונה לאזרחים היהודים והיה אומר להם: אנחנו נעשה לכם מה שעשה חמלניצקי לכם.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אביר קארה,ימינה,,אם אתם תירו עלינו - - -,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"באוקראינה חמלניצקי רצח המון יהודים כי הם התנהגו בצורה שונה, ולכן - - -","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אביר קארה,ימינה,,- - -,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,(אומר בערבית ומתרגם.) תשתוק. תשתוק כשאני מדבר. הסכת ותירגע. הסכת ותירגע.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אביר קארה,ימינה,,"אתה פוגע בציבור הערבי יותר מכל ח""כ אחר - - -","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"אתה הרי לא מבין את מה שאני אומר. עכשיו פתאום הרמת הדגל הופכת להיות סיבה למלחמה. עכשיו עושים סנקציות נגד אוניברסיטאות, מתקיפים את הסטודנטים שלנו בגלל דגל, פוגעים בלוויה של שירין אבו עאקלה בגלל דגל או בגלל דגלון שמרימה צעירה. יש מחלה חדשה במדינת ישראל, קוראים לה - -","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אופיר כץ,הליכוד,,כשערבים רוצחים יהודים – זאת מחלה.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"- - קוראים לה פוביית הדגל, פלאגופוביית P. מה זה פלאגופוביית P? פלאג זה דגל; פוביה זה פחד מדגל, ו-P זה פלסטין. פוביית הדגל הפלסטיני. זאת מחלה קשה, אנשים יוצאים מדעתם, מתחילים להזיע, להשתמש באלות, מתחילים להשתגע, ואז הצעיר הפלסטיני שמרים את הדגל  מחייך. (אומר בערבית: הדגל שיגע אתכם, זו מחלה קשה.)","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,יואב קיש,הליכוד,,"נגמר הזמן, היושב-ראש, היושב-ראש - - -","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"אני אסיים במשפט אחד, רבותיי. הוא איים על הציבור הערבי בכללותו. איים על הציבור הערבי בכללותו.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","חבר הכנסת אחמד טיבי, הזמן הסתיים, בבקשה.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,משפט סיום. אני מסיים.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,משה ארבל,"ש""ס",,"טיבי, למה הוא עוצר אותך ולא את - - - את השותפים שלו למה הוא לא עוצר?","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,הם מפריעים לי.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר",בבקשה.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אביר קארה,ימינה,,20 שנה לא עשיתם כלום - - - החברה הערבית - - -,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,הם מפריעים לי. הם מפריעים לי.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"בבקשה.אפרופו, אני רוצה להבהיר לגלנט וכץ: כץ איים על סטודנטים. הייתי בהפגנה בגבעת רם כשהוא וצחי הנגבי הביאו שרשראות והכו סטודנטים ערבים. בריונות לא תפחיד אותנו.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","תודה. תודה, חבר הכנסת אחמד טיבי.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"לא תפחיד, לא ערבי אחד, לא סבתא, לא אבא, לא אימא.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר",חבר – תודה.,"הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,אחמד טיבי,הרשימה המשותפת,,"סטנה שוואיה. לא אבא, לא אימא ואף לא ערבי פלסטיני אחד. (אומר בערבית: הבנתם? שאללה ייקח לכם את ההבנה.)","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
,,מנסור עבאס,,"היו""ר","תודה. חבר הכנסת מרגי, בבקשה. גם הוא ביקש להתנגד.","הצעת חוק לצמצום השימוש בשקיות נשיאה חד-פעמיות (תיקון – היטל על שקית נשיאה חד-פעמית), התשפ""ב–2022",(הצעת קבוצת חברי הכנסת)
