knesset,session,speaker,party,role,text,subject,sub_subject
,,זאב אלקין,,שר הבינוי והשיכון,"לא רוצים שיעבור בשבילכם, אבל מה לעשות, רק ככה אתם יכולים לנצח, רק כשהוא עובד אצלכם.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,6 מיליון שקל הוא חייב לאנשים. גנב אותם.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אמסלם, אני קורא אותך לסדר פעם ראשונה.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,גם קיבל שוחד.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אמסלם, אני קורא אותך לסדר פעם שנייה.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"גנב, מושחת – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אמסלם, אתה בקריאה שנייה.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"גם שוחד, גם גנבה – בן אדם מושחת עד היסוד – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","די, חבר הכנסת אמסלם.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"מטיף לנו פה מוסר. האיש הצבוע ביותר פה. תסתכל עליך במראה, אתה לא מתבייש?","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת דודי אמסלם, חבר הכנסת אמסלם.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"אני הלילה אסתכל עליי במראה ואגיד: אנחנו את חובתנו לציבור המתיישבים מילאנו; אתם בגדתם בהם, אתם בגדתם באידיאולוגיה שלכם, אתם בגדתם בערכים הלאומיים.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"אתה הולך עם מנסור עבאס, עם המפלגה האסלאמיסטית. אתה לא מתבייש?אתם הקרבתם אותם קורבן על מזבח של עבודת אלילים מדומה עבור בן אדם אחד. זה מה שאתם תעשו הלילה. אתם תסתכלו במראה הלילה ותשאלו את עצמכם למען מה ולמען מי – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,אופיר כץ,הליכוד,,אתה נשען על תומכי טרור. אתה נשען על תומכי טרור.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"– – ותשאלו את עצמכם אם נשארה עוד בושה בצד הזה, ועל מה אתם עוד מסוגלים, למען אינטרסים של בן אדם אחד, להקריב מדינה שלמה, ויישרף הכול – חיילים, מתיישבים, נאנסות. משום דבר אין לכם כאבי בטן. הכול ילך לעזאזל למען פוליטיקה קטנה, והכול למען בן אדם אחד.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"אל תדאג, נגמר הסיפור שלך. תחפש עבודה אחרת, יא מושחת. תחפש עבודה אחרת. נגמר הזמן שלך, זהו, אתה – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"חבר הכנסת אמסלם, למזלי ולמזלו של הציבור הישראלי אתה עוד לא קובע איך נגמר הזמן בעת הזאת ולמי.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"אל תדאג, אתה גמרת את הקריירה, כי אתה קנגורו שחושב רק על עצמך. לא מינינו את פרידמן אז – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"חבר הכנסת אמסלם, אתה יודע מה הבעיה איתך? שבשונה משקרנים רבים, אתה מאמין בעצמך בשקרים שאתה ממציא. זאת הבעיה. אבל זאת תופעה שקורית.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"תחזיר את הכסף, תחזיר את הכסף, את המיליונים שגנבת.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,שלמה קרעי,הליכוד,,"אלקין, זה נגמר. די, שחררו את המדינה.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"נגמר הסיפור שלך, זהו. שלך ושל גדעון סער.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,לשחרר את המדינה? למה? למה?,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,בוא תשמע את האנשים ברחוב. אין אוויר.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"לשחרר את המדינה לחבורה של אנשים שעובדים עבודת אלילים עבור בן אדם אחד ומוכנים להקריב את האידיאולוגיה שלהם? למען זה לשחרר את המדינה? זאת ההצעה שלכם, זה השחרור?","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"אין לעם ישראל אוויר. לך הביתה, לך הביתה – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"הרי אם מחר הוא יגיד לכם הקפאה מוחלטת, כמו שאמר בזמן אובמה, אתם תקדשו את זה, כי הוא אמר את זה. מוחרתיים הוא יגיד עוד משהו ותלכו אחריו.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"יא מושחת, יא נוכל, לך הביתה, לך הביתה – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,אופיר כץ,הליכוד,,אחרי הבן אדם הזה הולכים מיליונים – – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"הרי אין כבר שום קו אדום, הכול רק בן אדם אחד והכיסא שלו. כל השאר לא מעניין אתכם בכלל.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,לך הביתה.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,יאיר גולן,מרצ,,"השר אלקין, זה קשה – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"הינה החבר שלך, הינה החבר שלך, זה מסוג – – – שישתלב בפלג הצפוני, אתה מבין לאן הגעת, לאיזה תחתית? תחזיר את הכסף שגנבת – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אמסלם, אני לא רוצה לקרוא אותך בקריאה שלישית. אנא.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"זה לא סוד, חבר הכנסת אופיר כץ, שלי ולסגן השר יאיר גולן יש הרבה הרבה חילוקי דעות. אבל אני יכול לגלות לך סוד, ואתה יכול לבדוק – זה לא כזה סוד: תדע שיושב-ראש מפלגתך שקל ברצינות מוחלטת לראות באלוף יאיר גולן את מועמדו לתפקיד הרמטכ""ל. אז אם אתה חושב – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,אופיר כץ,הליכוד,,למה הוא לא היה?,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"מה לעשות, זה חלק מהאמת ההיסטורית.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,מירי מרים רגב,הליכוד,,"אלקין, היית בקדימה, היית בליכוד, איפה עוד לא היית, אלקין?","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,אופיר כץ,הליכוד,,בזכות נתניהו הוא כבר לא שם – – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,תחזיר את הכסף שגנבת – – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חברת הכנסת רגב, חברת הכנסת רגב, תודה.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,תחזיר את השוחד שקיבלת.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אמסלם, די.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,סמי אבו שחאדה,הרשימה המשותפת,,– – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אבו שחאדה, תודה.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"יא צבוע, יא בזוי – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אמסלם, חבר הכנסת אמסלם, אתה רוצה לצאת היום מהאולם? חבר הכנסת אמסלם, אתה רוצה לצאת מהאולם רגע?","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,אני לא יכול לסבול אותו. לא יכול לסבול את השקרים שלו – – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","בסדר, אז צא מהאולם.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,איך אפשר לסבול בן אדם – – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,צר לי.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","תצא מהאולם. יש לך אופציה – אתה לא חייב. אף אחד לא מכריח אותך, אדוני. אתה יכול לצאת מהאולם. אבל אתה לא יכול להפריע לדיון.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,– – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אמסלם, אני קורא אותך לסדר פעם שלישית. די, די, די.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,קטי קטרין שטרית,הליכוד,,"איתן, אין פה דיון, באמת. אין פה דיון, הוא מטיח בנו האשמות – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"חבר הכנסת אמסלם, הרי יושב-ראש מפלגתך היה מת, כפי שגילה לנו חבר הכנסת עבאס, להיות במקום הזה, להתחבק איתו כל יום ולהקים איתו ממשלה. פשוט רק בגלל שבצלאל סמוטריץ' לא נתן לו זה לא הסתייע. מעניין מאוד מה היית עושה אז.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"לך זה הסתייע, לך זה הסתייע – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,מעניין מה היית עושה אז אם זה היה מסתייע.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אמסלם, חבר הכנסת אמסלם – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,מנסור עבאס מזמין אותך לשבת. תשלים איתו מניין.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"חבר הכנסת טופורובסקי, יש סיכוי ששכנעתי אותך?","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"תרד, תרד, אנחנו כבר לא יכולים לשמוע אותך.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"תצטרך לסבול אותי, חבר הכנסת אמסלם, צר לי.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"לא יכולים לשמוע אותך כבר. נמאס לנו לשמוע את השקרים שלך. נגמר הסיפור שלך, זהו, נגמר. חודש, חודשיים, אתה כבר – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,שלמה קרעי,הליכוד,,"אלקין, תשאל מי מאמין – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"לא, קודם כול, חבר הכנסת קרעי, אולי אתה לא זוכר, אבל זכויות היוצרים על ""מי מאמין לו"" כבר רשומות על קמפיין בחירות אחד. היה קמפיין כזה פעם – ביבי, האם אני מאמין לו. אבל זה קמפיין אחר, מתקופה אחרת.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,אופיר כץ,הליכוד,,אתם לא עוברים את אחוז החסימה. למה אתם לא עוברים את אחוז החסימה עם כל האמת שסיפרת פה? למה? כי הציבור לא מאמין לשקרים שלך. בגלל זה אתם לא עוברים את אחוז החסימה. הציבור לא רוצה אתכם. הציבור רוצה – – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"חבר הכנסת כץ – א. כנראה שלא התעדכנת. אנחנו מזמן עוברים את אחוז החסימה. אבל אם אתה כבר מדבר על הציבור, אז תשאל את עצמך את השאלה למה כבר ארבע מערכות בחירות – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,את זה תספר בבית. את זה תספר בבית. למה? אתה חושב – – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,– – בנימין נתניהו לא מצליח להגיע ל-61 המנדטים הנכספים ולשכנע את הציבור.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,אז בוא נלך לבחירות. בוא נלך לבחירות. בוא נלך לבחירות.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"וכל מה שהוא חולם עליו זה לקחת את המדינה הזאת לעוד מערכת בחירות אחת, מערכת בחירות חמישית – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"בואו נלך לבחירות. בוא נראה אתכם. בואו נלך לבחירות, נראה אם תהיה בכנסת.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"– – כי זה החזון שהוא מאמין בו.חבר הכנסת טופורובסקי, יש סיכוי ששכנעתי אותך? לא? עדיין לא? אתה קשה להשתכנע.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,קריאות,,,– – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"אתה אומר שעוד לא השתכנעת? אין בעיה. אז אתה נותן לי, אולי, בכל זאת, סיכוי שיימצאו פה כמה צדיקים בסדום הזה ויצביעו בהתאם למה שהם הטיפו לו במשך שנים, והבטיחו לציבור שונה ומגוון, ולא יקריבו אותו קורבן.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,שמחה רוטמן,הציונות הדתית,,אגב – – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"מה, חבר הכנסת רוטמן?","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,שמחה רוטמן,הציונות הדתית,,אתם מביאים החלת ריבונות לכנסת?,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,אני לא שומע.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,שמחה רוטמן,הציונות הדתית,,אתם מביאים חוק להחלת הריבונות? זה מה שהבטיחו. אנשים לא הבטיחו – – – הבטיחו החלת ריבונות. אתה מביא את זה היום לכנסת?,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"קודם כול, אני חייב להגיד שאחרי ההצבעה היום, חוששני שגם אם נביא חוק להחלת הריבונות – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,שמחה רוטמן,הציונות הדתית,,תנסה אותנו.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"– – ובנימין נתניהו יחליט שזה מרחיק אותו מכיסא ראש הממשלה, אתם תצביעו נגד. אין לי כבר ספק, כי באמת נראה לי שהכול נמדד רק לפי הסנטימטרים של הקרבה לכיסא של בן אדם אחד. לכן אני לא בטוח שגם בזה תצביעו בעד. גם אם נביא. הרי אתה יודע – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,קטי קטרין שטרית,הליכוד,,"אבל אין לך מילה אחת להגיד על רע""מ, מילה אחת? אתה פונה אלינו? אנחנו? אתם תלויים בנו? שיפנו לקואליציה. מה אתה רוצה מאיתנו?","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,"קיבלתי טלפון מבאר שבע, שהתחננת לפניהם, סניף באר שבע, שיצביעו בשבילך. אתה מבין? יא קנגורו, יא בוגדן. אתה קופץ ממקום למקום בשביל האינטרס האישי שלך. לא אכפת לך ללכת עם מנסור עבאס, להחריב מדינה שלמה. אתה מדבר עלינו? אתה לא מתבייש?","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,"חבר הכנסת אמסלם, אם אני מתבייש במשהו – – –","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,אתה תחזיר את הכסף. תחזיר את הכסף. תחזיר את הכסף.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר",חבר הכנסת אמסלם.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,זאב אלקין,,שר הבינוי והשיכון,אם אני מתבייש במשהו – – –,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,דוד אמסלם,הליכוד,,תחזיר את הכסף שגנבת.,"הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
,,איתן גינזבורג,,"היו""ר","חבר הכנסת אמסלם, אני קורא אותך בקריאה שנייה.","הצעת חוק להארכת תוקפן של תקנות שעת חירום (יהודה והשומרון – שיפוט בעבירות ועזרה משפטית), התשפ""ב–2022",(קריאה ראשונה)
